"Rank_rho001","species_tree","species","EvoHeritage_rho001","Ancestral_EvoHeritage"
1005,"Pavoraja_alleni","Pavoraja alleni",14.2788150129505,104.550441190014
1006,"Bathyraja_scaphiops","Bathyraja scaphiops",14.2758901111309,98.9958094731101
1007,"Asymbolus_parvus","Asymbolus parvus",14.2658581944835,105.802850660863
1008,"Squalus_blainville","Squalus blainville",14.2126196768015,99.6204013200813
1009,"Pavoraja_umbrosa","Pavoraja umbrosa",14.1942890414013,105.491424239623
1010,"Urotrygon_munda","Urotrygon munda",14.1708153005013,99.4845521897461
1011,"Parmaturus_xaniurus","Parmaturus xaniurus",14.1652675274632,98.5432386632471
1012,"Galeus_arae","Galeus arae",14.1075059992415,105.312359350209
1013,"Dasyatis_garouaensis","Dasyatis garouaensis",14.080008705602,99.8154092174038
1014,"Torpedo_fuscomaculata","Torpedo fuscomaculata",14.0398734347193,91.7168350686526
1015,"Urolophus_javanicus","Urolophus javanicus",14.0059925413021,99.2509850877645
1016,"Torpedo_sinuspersici","Torpedo sinuspersici",14.0019222743011,94.4296768301621
1017,"Notoraja_fijiensis","Notoraja fijiensis",13.9902659689252,106.70273270144
1018,"Rajella_annandalei","Rajella annandalei",13.9570019722833,100.616657054062
1019,"Parmaturus_macmillani","Parmaturus macmillani",13.9401113623653,97.8596913771429
1020,"Asymbolus_rubiginosus","Asymbolus rubiginosus",13.913529482065,105.692958545696
1021,"Rajella_leopardus","Rajella leopardus",13.8904320148679,102.509483694425
1022,"Dipturus_pullopunctata","Dipturus pullopunctata",13.887984966487,101.385401829857
1023,"Notoraja_sticta","Notoraja sticta",13.8481285334308,102.031675446881
1024,"Himantura_imbricata","Himantura imbricata",13.8465874917499,98.8910957939693
1025,"Dasyatis_lata","Dasyatis lata",13.8308996722062,99.1661541865612
1026,"Galeus_piperatus","Galeus piperatus",13.8149072987454,105.186444633165
1027,"Dasyatis_fluviorum","Dasyatis fluviorum",13.790208914404,100.595137789504
1028,"Centroscyllium_nigrum","Centroscyllium nigrum",13.7699181199216,99.250323442778
1029,"Parmaturus_pilosus","Parmaturus pilosus",13.7657179410238,98.7206598674951
1030,"Dipturus_leptocaudus","Dipturus leptocaudus",13.7579503834138,101.07894014683
1031,"Centroscyllium_kamoharai","Centroscyllium kamoharai",13.7414536346923,100.081478208535
1032,"Rajella_purpuriventralis","Rajella purpuriventralis",13.7251380567626,102.87881489259
1033,"Parmaturus_campechiensis","Parmaturus campechiensis",13.7103484154407,100.034709392139
1034,"Asymbolus_submaculatus","Asymbolus submaculatus",13.6827156129252,104.554673921677
1035,"Bathyraja_shuntovi","Bathyraja shuntovi",13.6783610412824,103.341684354873
1036,"Dasyatis_tortonesei","Dasyatis tortonesei",13.67000783157,100.53001648879
1037,"Dipturus_campbelli","Dipturus campbelli",13.6660243711612,94.8567246883622
1038,"Dipturus_laevis","Dipturus laevis",13.6646292731505,94.5788704314786
1039,"Torpedo_nobiliana","Torpedo nobiliana",13.5813623349084,96.4078324880056
1040,"Torpedo_polleni","Torpedo polleni",13.5403776818005,97.0838014302527
1041,"Bathyraja_microtrachys","Bathyraja microtrachys",13.5399803206827,101.563809807059
1042,"Mustelus_asterias","Mustelus asterias",13.4832125786453,104.270304124243
1043,"Raja_rouxi","Raja rouxi",13.4520841429142,106.779867994971
1044,"Mustelus_stevensi","Mustelus stevensi",13.4371715013788,104.93027700161
1045,"Zearaja_chilensis","Zearaja chilensis",13.4195557554633,104.331001951545
1046,"Dipturus_crosnieri","Dipturus crosnieri",13.4081282468679,100.464658702607
1047,"Mustelus_palumbes","Mustelus palumbes",13.3938522264784,104.051198699076
1048,"Narke_japonica","Narke japonica",13.3455578327863,92.0324034652997
1049,"Dipturus_trachydermus","Dipturus trachydermus",13.3124164096808,101.024413868055
1050,"Raja_maderensis","Raja maderensis",13.2805444299475,106.612402768139
1051,"Dipturus_endeavouri","Dipturus endeavouri",13.2447692448475,99.5933743744946
1052,"Parmaturus_bigus","Parmaturus bigus",13.2398052820653,96.9638565053608
1053,"Potamotrygon_ocellata","Potamotrygon ocellata",13.2320290544112,102.345003219993
1054,"Carcharhinus_longimanus","Carcharhinus longimanus",13.231726738765,96.4880152319278
1055,"Squalus_montalbani","Squalus montalbani",13.188095051891,108.466881442583
1056,"Potamotrygon_yepezi","Potamotrygon yepezi",13.1550892053792,101.860456641453
1057,"Zearaja_nasuta","Zearaja nasuta",13.126129083543,103.741719329841
1058,"Squalus_chloroculus","Squalus chloroculus",13.1159278801534,108.679098259719
1059,"Apristurus_microps","Apristurus microps",13.0557666129578,100.439125348035
1060,"Notoraja_azurea","Notoraja azurea",12.9959129625202,107.013612496413
1061,"Potamotrygon_leopoldi","Potamotrygon leopoldi",12.9761390106925,100.3669842818
1062,"Mustelus_antarcticus","Mustelus antarcticus",12.9574043747917,106.21927045227
1063,"Potamotrygon_signata","Potamotrygon signata",12.9455959936918,99.7103908588814
1064,"Dipturus_oxyrinchus","Dipturus oxyrinchus",12.9313377820075,94.6586252723575
1065,"Raja_brachyura","Raja brachyura",12.919402590512,107.691029990348
1066,"Apristurus_manis","Apristurus manis",12.9077118159564,99.802878418447
1067,"Bathyraja_pallida","Bathyraja pallida",12.8970198040031,101.224046194119
1068,"Raja_rondeleti","Raja rondeleti",12.8886980645537,105.958511199012
1069,"Bathyraja_trachouros","Bathyraja trachouros",12.8875672604584,100.052211179649
1070,"Isogomphodon_oxyrhynchus","Isogomphodon oxyrhynchus",12.8870633170023,95.1611814370115
1071,"Raja_africana","Raja africana",12.8772080540553,103.639755596034
1072,"Raja_atriventralis","Raja atriventralis",12.8586814578473,102.094823734359
1073,"Raja_chinensis","Raja chinensis",12.8112934923565,108.559284324314
1074,"Brochiraja_leviveneta","Brochiraja leviveneta",12.7938033691461,105.650525518523
1075,"Raja_cervigoni","Raja cervigoni",12.7456784015011,103.878929064138
1076,"Bathyraja_leucomelanos","Bathyraja leucomelanos",12.7452626099177,100.407121751172
1077,"Raja_texana","Raja texana",12.7295024113426,103.876051515261
1078,"Urolophus_piperatus","Urolophus piperatus",12.7197669770704,97.1827201644078
1079,"Urolophus_deforgesi","Urolophus deforgesi",12.6650922408495,96.7008942547303
1080,"Carcharhinus_galapagensis","Carcharhinus galapagensis",12.6602372985583,99.7266818861928
1081,"Urolophus_cruciatus","Urolophus cruciatus",12.6437924490915,96.329319807739
1082,"Squalus_raoulensis","Squalus raoulensis",12.582613266632,101.95603723898
1083,"Urolophus_sufflavus","Urolophus sufflavus",12.5816955896496,95.8905179532364
1084,"Brochiraja_albilabiata","Brochiraja albilabiata",12.5747198410627,105.305442362893
1085,"Raja_polystigma","Raja polystigma",12.5717732704267,103.605792050885
1086,"Squalus_nasutus","Squalus nasutus",12.5413056603058,102.002946666229
1087,"Urolophus_paucimaculatus","Urolophus paucimaculatus",12.5170512417809,95.6846823049204
1088,"Bathyraja_schroederi","Bathyraja schroederi",12.5072457147853,102.67499345843
1089,"Carcharhinus_obscurus","Carcharhinus obscurus",12.4478519225978,98.833360915327
1090,"Urotrygon_caudispinosus","Urotrygon caudispinosus",12.3976486897716,98.1698569322666
1091,"Narke_dipterygia","Narke dipterygia",12.3718164885808,91.7814848859849
1092,"Narke_capensis","Narke capensis",12.3620616218383,91.7854676840035
1093,"Urotrygon_simulatrix","Urotrygon simulatrix",12.3558479831106,97.1650585276555
1094,"Dipturus_stenorhynchus","Dipturus stenorhynchus",12.3180662257331,101.509156499395
1095,"Dipturus_grahami","Dipturus grahami",12.2491209583943,101.189291126939
1096,"Leucoraja_yucatanensis","Leucoraja yucatanensis",12.2321306761757,101.642733048656
1097,"Raja_macrorynchus","Raja macrorynchus",12.1581275479333,103.50946647559
1098,"Leucoraja_leucosticta","Leucoraja leucosticta",12.148869575524,101.373255874967
1099,"Dipturus_healdi","Dipturus healdi",11.9850147487986,100.770461608011
1100,"Mustelus_albipinnis","Mustelus albipinnis",11.9501477555043,103.961476500201
1101,"Bathyraja_meridionalis","Bathyraja meridionalis",11.9233606751784,103.440063581188
1102,"Raja_ackleyi","Raja ackleyi",11.8920847450414,102.478545282761
1103,"Mustelus_mento","Mustelus mento",11.7557182083762,103.69960458303
1104,"Dipturus_johannisdavesi","Dipturus johannisdavesi",11.744579778473,98.2762151476074
1105,"Notoraja_inusitata","Notoraja inusitata",11.6757257579076,106.426783961353
1106,"Potamotrygon_tigrina","Potamotrygon tigrina",11.6499900661994,94.4243552534069
1107,"Raja_clavata","Raja clavata",11.6161588343707,101.301358952433
1108,"Notoraja_longiventralis","Notoraja longiventralis",11.5795591945754,105.510342225441
1109,"Potamotrygon_schroederi","Potamotrygon schroederi",11.5599156931774,91.9676451321744
1110,"Mustelus_lenticulatus","Mustelus lenticulatus",11.3807906242775,105.805220018059
1111,"Mustelus_dorsalis","Mustelus dorsalis",11.3619930122151,106.892698968072
1112,"Raja_radula","Raja radula",11.3439547029031,100.744873656941
1113,"Dipturus_apricus","Dipturus apricus",11.2343751977041,96.0955686875637
1114,"Dipturus_batis","Dipturus batis",11.2285142420655,95.7060353161329
1115,"Dipturus_olseni","Dipturus olseni",11.1252579791082,102.055374394368
1116,"Bathyraja_eatonii","Bathyraja eatonii",11.0603068753819,102.602540009325
1117,"Dipturus_flavirostris","Dipturus flavirostris",11.0568551050509,101.752560190718
1118,"Bathyraja_spinicauda","Bathyraja spinicauda",10.971334757051,102.12236823615
1119,"Dipturus_macrocauda","Dipturus macrocauda",10.8773474515496,96.9436765157999
1120,"Bathyraja_lindbergi","Bathyraja lindbergi",10.8122409774618,100.462563125225
1121,"Potamotrygon_castexi","Potamotrygon castexi",10.7683311288555,96.1784845018118
1122,"Dipturus_tengu","Dipturus tengu",10.7142842697122,96.8621285459249
1123,"Rhinoraja_multispinis","Rhinoraja multispinis",10.6259647915257,99.0321277633949
1124,"Potamotrygon_orbignyi","Potamotrygon orbignyi",10.5763997246806,93.5192348782049
1125,"Etmopterus_granulosus","Etmopterus granulosus",10.5520271079485,103.761873351549
1126,"Bathyraja_maculata","Bathyraja maculata",10.5209789303975,99.8491312215698
1127,"Notoraja_ochroderma","Notoraja ochroderma",10.5169604567227,107.760468408947
1128,"Etmopterus_princeps","Etmopterus princeps",10.5134038932846,103.191066344059
1129,"Dipturus_teevani","Dipturus teevani",10.4804214949621,100.546632302551
1130,"Rhinoraja_kujiensis","Rhinoraja kujiensis",10.4689568840552,101.935826441622
1131,"Rhinoraja_longicauda","Rhinoraja longicauda",10.3588041053148,98.4081231070037
1132,"Bathyraja_maccaini","Bathyraja maccaini",10.3472935409237,100.351028965159
1133,"Raja_equatorialis","Raja equatorialis",10.3413474090567,104.54471057208
1134,"Dipturus_confusus","Dipturus confusus",10.3190135193748,100.945293743605
1135,"Bathyraja_longicauda","Bathyraja longicauda",10.2404584273334,103.593119440897
1136,"Dipturus_polyommata","Dipturus polyommata",10.2196768440029,97.8041716202595
1137,"Spiniraja_whitleyi","Spiniraja whitleyi",10.183370606076,96.4608078454068
1138,"Notoraja_lira","Notoraja lira",10.1601740728974,103.821474213656
1139,"Notoraja_hirticauda","Notoraja hirticauda",10.0039730906417,107.984406753649
1140,"Rajella_sadowskii","Rajella sadowskii",9.98886713317406,98.4269012151223
1141,"Notoraja_sapphira","Notoraja sapphira",9.97487045446337,106.774634203482
1142,"Notoraja_tobitukai","Notoraja tobitukai",9.9632708420977,102.498838659081
1143,"Rajella_alia","Rajella alia",9.9598976583655,98.6349453704746
1144,"Rhinoraja_macloviana","Rhinoraja macloviana",9.81127615118831,101.800805680095
1145,"Rhinoraja_albomaculata","Rhinoraja albomaculata",9.77845064909805,100.043684332476
1146,"Dipturus_canutus","Dipturus canutus",9.7028907406786,102.031310299096
1147,"Rhinoraja_murrayi","Rhinoraja murrayi",9.69010614916986,103.954742345078
1148,"Bathyraja_minispinosa","Bathyraja minispinosa",9.42630802442832,100.521293082929
1149,"Raja_undulata","Raja undulata",9.42355424839445,105.688175761439
1150,"Raja_herwigi","Raja herwigi",9.35279680999158,105.174561995177
1151,"Etmopterus_spinax","Etmopterus spinax",9.27038504819537,103.635459463529
1152,"Raja_straeleni","Raja straeleni",9.2558866507366,101.644247183787
1153,"Amblyraja_georgiana","Amblyraja georgiana",9.2116464172276,99.9104774487133
1154,"Etmopterus_bullisi","Etmopterus bullisi",9.20479213266047,103.476324101867
1155,"Etmopterus_villosus","Etmopterus villosus",9.19126622212176,103.249598583784
1156,"Raja_cortezensis","Raja cortezensis",9.15928490266791,101.840332233998
1157,"Amblyraja_taaf","Amblyraja taaf",9.13549867700477,98.675207557709
1158,"Dipturus_australis","Dipturus australis",9.06695010444193,101.977642743813
1159,"Amblyraja_frerichsi","Amblyraja frerichsi",9.04156360852539,97.4499078401248
1160,"Dentiraja_flindersi","Dentiraja flindersi",9.0145173816665,102.036897298027
1161,"Dipturus_cerva","Dipturus cerva",8.98553583232541,101.567203810222
1162,"Dentiraja_lemprieri","Dentiraja lemprieri",8.97063674565211,101.463677957
1163,"Bathyraja_parmifera","Bathyraja parmifera",8.9650154965092,100.718838749653
1164,"Amblyraja_doellojuradoi","Amblyraja doellojuradoi",8.87344031799886,95.6475901725483
1165,"Dipturus_wengi","Dipturus wengi",8.72874446932525,97.5229472711694
1166,"Bathyraja_tunae","Bathyraja tunae",8.70794004714017,102.623974299657
1167,"Rhinoraja_magellanica","Rhinoraja magellanica",8.67711491377299,101.932663342673
1168,"Bathyraja_peruana","Bathyraja peruana",8.63026471971074,101.52528351373
1169,"Bathyraja_panthera","Bathyraja panthera",8.54608375290209,101.410659459841
1170,"Bathyraja_cousseauae","Bathyraja cousseauae",8.41678038615872,102.952600417206
1171,"Potamotrygon_dumerilii","Potamotrygon dumerilii",8.39212994901198,95.9609864539246
1172,"Bathyraja_fedorovi","Bathyraja fedorovi",8.3478943010685,103.804545215409
1173,"Bathyraja_papilionifera","Bathyraja papilionifera",8.28605051815927,100.308452516347
1174,"Bathyraja_matsubarai","Bathyraja matsubarai",8.16841115098487,101.997688198792
1175,"Bathyraja_irrasa","Bathyraja irrasa",8.16231783816577,101.806003195622
1176,"Rhinoraja_taranetzi","Rhinoraja taranetzi",8.03803544292173,102.202284225047
1177,"Bathyraja_diplotaenia","Bathyraja diplotaenia",8.01404326862614,103.086701272166
1178,"Bathyraja_brachyurops","Bathyraja brachyurops",7.99787246977277,102.39597472636
1179,"Potamotrygon_motoro","Potamotrygon motoro",7.95274079841808,96.9545315135099
1180,"Potamotrygon_scobina","Potamotrygon scobina",7.92448237342976,96.3278676434981
1181,"Dipturus_wuhanlingi","Dipturus wuhanlingi",7.91344486534128,97.7111709919018
1182,"Dipturus_falloargus","Dipturus falloargus",7.89882126834085,96.9763209540592
1183,"Rhinoraja_odai","Rhinoraja odai",7.79457616981379,100.032288955755
1184,"Bathyraja_smirnovi","Bathyraja smirnovi",7.73291787249209,98.7716797383166
1185,"Amblyraja_reversa","Amblyraja reversa",7.15553374161629,95.6060343873082
1186,"Amblyraja_hyperborea","Amblyraja hyperborea",7.1152990519142,95.7340098362585
1187,"Amblyraja_jenseni","Amblyraja jenseni",6.41050631756409,95.0412391915214
1188,"Amblyraja_badia","Amblyraja badia",6.39911256280563,95.1363623627031
1189,"Bathyraja_mariposa","Bathyraja mariposa",6.14029184605854,101.700930575615
1190,"Bathyraja_aguja","Bathyraja aguja",6.1128078830807,102.007234162246
1191,"Bathyraja_violacea","Bathyraja violacea",5.87859474036653,101.591853473307
1192,"Bathyraja_kincaidii","Bathyraja kincaidii",5.8715991912619,100.914732165859
