"species","Rank_ED","ED","Rank_min0","EvoHeritage_min0","Rank_min66","EvoHeritage_min66","Rank_min145","EvoHeritage_min145","change_min0_vs_ED","change_min66_vs_ED","change_min145_vs_ED","scientificname","valid_name","class","order","family","genus","major_group"
"Proscyllium venustum",297,40.8935038530686,374,30.6422220918184,121,9.07737353777723,314,0.804312778556725,77,-176,17,"Proscyllium venustum","Proscyllium venustum","Elasmobranchii","Carcharhiniformes","Proscylliidae","Proscyllium","shark"
"Proscymnodon macracanthus",629,27.5773584212744,682,22.2311566684015,398,3.97626467922155,295,0.909435926274639,53,-231,-334,"Proscymnodon macracanthus","Scymnodon macracanthus","Elasmobranchii","Squaliformes","Somniosidae","Proscymnodon","shark"
"Proscymnodon plunketi",628,27.5773584212744,686,22.1017151638792,386,4.0623282627541,299,0.895465663480813,58,-242,-329,"Proscymnodon plunketi","Scymnodon macracanthus","Elasmobranchii","Squaliformes","Somniosidae","Proscymnodon","shark"
"Psammobatis bergi",1005,16.2216831197802,1004,14.3372016706407,1065,0.742285155951408,999,0.208525514444105,-1,60,-6,"Psammobatis bergi","Psammobatis bergi","Elasmobranchii","Rajiformes","Arhynchobatidae","Psammobatis","ray"
"Psammobatis extenta",715,24.8182743506135,660,22.9275506536009,1059,0.75278578605731,1044,0.18913172006569,-55,344,329,"Psammobatis extenta","Psammobatis extenta","Elasmobranchii","Rajiformes","Arhynchobatidae","Psammobatis","ray"
"Psammobatis lentiginosa",864,20.2784262259469,817,18.9458962661487,999,0.837807706997882,1085,0.180291217890747,-47,135,221,"Psammobatis lentiginosa","Psammobatis lentiginosa","Elasmobranchii","Rajiformes","Arhynchobatidae","Psammobatis","ray"
"Psammobatis normani",863,20.2784262259469,835,18.6604203065664,1012,0.81681349734738,1066,0.183814543118627,-28,149,203,"Psammobatis normani","Psammobatis normani","Elasmobranchii","Rajiformes","Arhynchobatidae","Psammobatis","ray"
"Psammobatis parvacauda",875,19.8041094566135,821,18.8420670512691,1075,0.717420613272152,1181,0.148231360166781,-54,200,306,"Psammobatis parvacauda","Psammobatis parvacauda","Elasmobranchii","Rajiformes","Arhynchobatidae","Psammobatis","ray"
"Psammobatis rudis",733,24.2069886139469,680,22.3034694331454,1031,0.792378369848953,1021,0.197633484744654,-53,298,288,"Psammobatis rudis","Psammobatis rudis","Elasmobranchii","Rajiformes","Arhynchobatidae","Psammobatis","ray"
"Psammobatis rutrum",874,19.8041094566135,824,18.7895390793245,1080,0.70520117521002,1169,0.153486760113053,-50,206,295,"Psammobatis rutrum","Psammobatis rutrum","Elasmobranchii","Rajiformes","Arhynchobatidae","Psammobatis","ray"
"Psammobatis scobina",1004,16.2216831197802,1012,14.1487895943234,1064,0.742285155951408,998,0.208525514444105,8,60,-6,"Psammobatis scobina","Psammobatis scobina","Elasmobranchii","Rajiformes","Arhynchobatidae","Psammobatis","ray"
"Pseudocarcharias kamoharai",83,64.8391076849443,75,51.6944273474969,92,11.195601056215,60,2.57229583996497,-8,9,-23,"Pseudocarcharias kamoharai","Pseudocarcharias kamoharai","Elasmobranchii","Lamniformes","Pseudocarchariidae","Pseudocarcharias","shark"
"Pseudoginglymostoma brevicaudatum",19,102.561570455691,15,72.7168712536865,10,26.5696136024982,20,5.0558169922886,-4,-9,1,"Pseudoginglymostoma brevicaudatum","Pseudoginglymostoma brevicaudatum","Elasmobranchii","Orectolobiformes","Ginglymostomatidae","Pseudoginglymostoma","shark"
"Pseudoraja fischeri",641,27.2677503063219,617,24.1940139361982,1001,0.835788878965613,1121,0.169871312804062,-24,360,480,"Pseudoraja fischeri","Pseudoraja fischeri","Elasmobranchii","Rajiformes","Arhynchobatidae","Pseudoraja","ray"
"Pseudotriakis microdon",39,83.0617538090924,26,66.5558529522891,71,12.1853406606202,230,1.22534619805376,-13,32,191,"Pseudotriakis microdon","Pseudotriakis microdon","Elasmobranchii","Carcharhiniformes","Pseudotriakidae","Pseudotriakis","shark"
"Pteromylaeus asperrimus",324,39.6865587531752,318,33.3575150053445,222,6.49722491491624,478,0.481764315328472,-6,-102,154,"Pteromylaeus asperrimus","Aetomylaeus asperrimus","Elasmobranchii","Myliobatiformes","Myliobatidae","Pteromylaeus","ray"
"Pteromylaeus bovinus",323,39.6865587531752,281,34.6684293110792,252,5.86143380331708,503,0.433999191612792,-42,-71,180,"Pteromylaeus bovinus","Aetomylaeus bovinus","Elasmobranchii","Myliobatiformes","Myliobatidae","Pteromylaeus","ray"
"Pteroplatytrygon violacea",217,46.9298047949862,175,40.3300228937857,746,1.90240148109193,588,0.346577912077311,-42,529,371,"Pteroplatytrygon violacea","Pteroplatytrygon violacea","Elasmobranchii","Myliobatiformes","Dasyatidae","Pteroplatytrygon","ray"
"Raja ackleyi",1102,13.03214287558,1095,12.2099144309704,996,0.84124924673261,982,0.214363863170902,-7,-106,-120,"Raja ackleyi","Rostroraja ackleyi","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja africana",1084,13.8356206914931,1067,12.8528731206479,1077,0.707323302902788,1140,0.16173487449094,-17,-7,56,"Raja africana","Urogymnus asperrimus","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja asterias",592,29.0481980736181,534,26.4359036917532,1047,0.773726444874094,887,0.241124082490972,-58,455,295,"Raja asterias","Raja asterias","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja atriventralis",1083,13.8356206914931,1075,12.8125874680069,1068,0.734532427465195,1155,0.159404093643662,-8,-15,72,"Raja atriventralis","Okamejei kenojei","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja bahamensis",945,17.9441782436181,912,16.7468514575664,1072,0.72056569998768,1146,0.160638569173555,-33,127,201,"Raja bahamensis","Raja bahamensis","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja brachyura",1088,13.7636102659133,1071,12.8352161293915,1018,0.811640357846818,1053,0.186748363738517,-17,-70,-35,"Raja brachyura","Raja brachyura","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja cervigoni",1093,13.7189948277332,1091,12.4354524647373,1035,0.787023938739743,811,0.265985622887498,-2,-58,-282,"Raja cervigoni","Rostroraja cervigoni","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja chinensis",1089,13.7636102659133,1072,12.8293002990357,1022,0.805285512479769,948,0.225592023427854,-17,-67,-141,"Raja chinensis","Dipturus chinensis","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja clavata",1114,12.5020918983314,1106,11.6671871104726,1076,0.716571568175127,1112,0.173812733436317,-8,-38,-2,"Raja clavata","Raja clavata","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja cortezensis",1157,10.1980045134981,1159,9.18210914955981,1079,0.706784654708621,1080,0.1811334782674,2,-78,-77,"Raja cortezensis","Caliraja cortezensis","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja eglanteria",550,30.0742579462145,611,24.3093294222705,557,2.55787046824861,878,0.242864109370005,61,7,328,"Raja eglanteria","Rostroraja eglanteria","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja equatorialis",1132,11.5658825775665,1133,10.3239620713811,1043,0.77780071445392,848,0.249889438928587,1,-89,-284,"Raja equatorialis","Rostroraja equatorialis","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja herwigi",1147,10.6772112331665,1147,9.53616989386352,1030,0.796713191045457,831,0.257490401363339,0,-117,-316,"Raja herwigi","Raja herwigi","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja inornata",356,38.0419292326825,305,33.7752938904448,1081,0.703208534220164,1004,0.206122511016637,-51,725,648,"Raja inornata","Beringraja inornata","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja macrorynchus",1103,13.03214287558,1094,12.2327791520141,1008,0.826419534905315,1103,0.175421497074277,-9,-95,0,"Raja macrorynchus","Dipturus batis","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja maderensis",1071,14.3421893033314,1046,13.3367663438667,1101,0.631374341318674,1118,0.170822381156455,-25,30,47,"Raja maderensis","Raja maderensis","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja microocellata",841,20.7508031080133,800,19.4336364643135,995,0.841654000144198,1006,0.205660990614934,-41,154,165,"Raja microocellata","Raja microocellata","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja miraletus",1018,15.9967828652332,982,14.7702979468227,1000,0.837118497449566,863,0.247537972535613,-36,-18,-155,"Raja miraletus","Raja miraletus","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja montagui",667,26.5138781838466,625,24.003470722495,1002,0.835218388226383,1048,0.188517217341722,-42,335,381,"Raja montagui","Raja montagui","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja polystigma",1094,13.6461311919981,1077,12.7773987552421,1082,0.69260682255369,1154,0.159777913454882,-17,-12,60,"Raja polystigma","Raja polystigma","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja radula",1113,12.5020918983314,1107,11.6552997977616,1083,0.686775349922164,1135,0.165036675149235,-6,-30,22,"Raja radula","Raja radula","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja rhina",703,25.3212192656825,674,22.5494360870478,1069,0.731089258732081,1067,0.183488703607795,-29,366,364,"Raja rhina","Beringraja rhina","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja rondeleti",1085,13.80353773008,1057,13.0842402481289,991,0.846340542949969,955,0.223711338508161,-28,-94,-130,"Raja rondeleti","Raja rondeleti","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja rouxi",1060,14.6572625972332,1040,13.6321643111732,1050,0.771780369960071,897,0.239290769762931,-20,-10,-163,"Raja rouxi","Raja rouxi","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja stellulata",702,25.3212192656825,673,22.5759479629262,1071,0.723189877136642,1055,0.18625692881586,-29,369,353,"Raja stellulata","Caliraja stellulata","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja straeleni",1156,10.1980045134981,1158,9.19097609651967,1078,0.706784654708621,1079,0.1811334782674,2,-78,-77,"Raja straeleni","Raja straeleni","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja texana",1092,13.7189948277332,1086,12.5954519019955,1066,0.738245362272583,819,0.263446291696578,-6,-26,-273,"Raja texana","Rostroraja texana","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja undulata",1148,10.6772112331665,1150,9.4731884105192,1038,0.78489154784417,832,0.257490401363339,2,-110,-316,"Raja undulata","Raja undulata","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Raja velezi",549,30.0742579462145,606,24.379570703095,551,2.59031205827996,871,0.245895445579103,57,2,322,"Raja velezi","Rostroraja velezi","Elasmobranchii","Rajiformes","Rajidae","Raja","ray"
"Rajella alia",1140,11.0157531389506,1142,9.88017983649241,1054,0.763607817504166,1045,0.189113697503832,2,-86,-95,NA,NA,NA,NA,NA,NA,"unknown"
"Rajella annandalei",1054,14.9096355820506,1035,13.7013675214296,1060,0.752325291619271,1054,0.186541654659749,-19,6,0,"Rajella annandalei","Rajella annandalei","Elasmobranchii","Rajiformes","Rajidae","Rajella","ray"
"Rajella barnardi",687,25.793692726384,648,23.1886946510135,1036,0.786253539191452,1184,0.145826513538469,-39,349,497,"Rajella barnardi","Rajella barnardi","Elasmobranchii","Rajiformes","Rajidae","Rajella","ray"
"Rajella bathyphila",431,34.3191273214951,406,29.5232318563165,983,0.862635939373432,1119,0.17022661713908,-25,552,688,"Rajella bathyphila","Rajella bathyphila","Elasmobranchii","Rajiformes","Rajidae","Rajella","ray"
"Rajella bigelowi",753,23.6751621806874,689,21.9665440020277,1061,0.751301127302673,1024,0.19698716302209,-64,308,271,"Rajella bigelowi","Rajella bigelowi","Elasmobranchii","Rajiformes","Rajidae","Rajella","ray"
"Rajella caudaspinosa",799,22.1993045226874,760,20.3914544317256,1053,0.764228952291714,1097,0.175983785061833,-39,254,298,"Rajella caudaspinosa","Rajella caudaspinosa","Elasmobranchii","Rajiformes","Rajidae","Rajella","ray"
"Rajella challengeri",752,23.6751631806874,698,21.7488363941153,1015,0.815203804381177,1037,0.190517690958864,-54,263,285,"Rajella challengeri","Rajella challengeri","Elasmobranchii","Rajiformes","Rajidae","Rajella","ray"
"Rajella dissimilis",911,18.8502348308284,871,17.6845637051104,1019,0.811222564085101,1186,0.145209014244829,-40,108,275,"Rajella dissimilis","Rajella dissimilis","Elasmobranchii","Rajiformes","Rajidae","Rajella","ray"
"Rajella eisenhardti",798,22.1993055226874,756,20.4180131562392,1013,0.816621220065704,1096,0.176035224891179,-42,215,298,"Rajella eisenhardti","Rajella eisenhardti","Elasmobranchii","Rajiformes","Rajidae","Rajella","ray"
"Rajella fuliginea",1026,15.860972541884,985,14.7067494023055,1063,0.74375562353393,1113,0.17244281909353,-41,37,87,"Rajella fuliginea","Rajella fuliginea","Elasmobranchii","Rajiformes","Rajidae","Rajella","ray"
"Rajella fyllae",747,23.9629392381874,687,22.0267149036728,982,0.863846912450217,1164,0.156517394484103,-60,235,417,"Rajella fyllae","Rajella fyllae","Elasmobranchii","Rajiformes","Rajidae","Rajella","ray"
"Rajella kukujevi",1027,15.860971541884,988,14.6477349143072,1074,0.71860638406669,1038,0.190228543375721,-39,47,11,"Rajella kukujevi","Rajella kukujevi","Elasmobranchii","Rajiformes","Rajidae","Rajella","ray"
"Rajella leopardus",1028,15.7444669113284,1003,14.3602986653192,1024,0.803207984798184,1179,0.150565406127728,-25,-4,151,"Rajella leopardus","Rajella leopardus","Elasmobranchii","Rajiformes","Rajidae","Rajella","ray"
"Rajella lintea",711,24.902298944284,675,22.5281218374577,1041,0.780807156802582,1094,0.177262152953567,-36,330,383,"Rajella lintea","Rajella lintea","Elasmobranchii","Rajiformes","Rajidae","Rajella","ray"
"Rajella nigerrima",712,24.902298944284,672,22.5822573158589,987,0.861408963788798,1081,0.181057061652489,-40,275,369,"Rajella nigerrima","Rajella nigerrima","Elasmobranchii","Rajiformes","Rajidae","Rajella","ray"
"Rajella purpuriventralis",1029,15.7444669113284,1018,14.0815652911371,1044,0.774906265266895,1120,0.170124892722614,-11,15,91,"Rajella purpuriventralis","Rajella purpuriventralis","Elasmobranchii","Rajiformes","Rajidae","Rajella","ray"
"Rajella ravidula",654,26.789145500284,627,23.9308376229259,1026,0.800945643409266,1069,0.183263772052449,-27,372,415,"Rajella ravidula","Rajella ravidula","Elasmobranchii","Rajiformes","Rajidae","Rajella","ray"
"Rajella sadowskii",1141,11.0157531389506,1141,9.90875820774909,1056,0.75974071825892,1046,0.189113697503832,0,-85,-95,"Rajella sadowskii","Rajella sadowskii","Elasmobranchii","Rajiformes","Rajidae","Rajella","ray"
"Rhina ancylostoma",15,106.454345188761,13,73.2420497988189,14,25.1129108913759,79,2.33076513119926,-2,-1,64,"Rhina ancylostoma","Rhina ancylostomus","Elasmobranchii","Rhinopristiformes","Rhinidae","Rhina","ray"
"Rhincodon typus",209,47.2858722946908,326,32.81222864887,79,11.6699046588725,36,3.59343832647041,117,-130,-173,"Rhincodon typus","Rhincodon typus","Elasmobranchii","Orectolobiformes","Rhincodontidae","Rhincodon","shark"
"Rhinobatos albomaculatus",216,47.0339112279886,205,38.561387176519,245,5.96478702333176,191,1.3357016020891,-11,29,-25,"Rhinobatos albomaculatus","Rhinobatos albomaculatus","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Rhinobatos","ray"
"Rhinobatos annandalei",660,26.6952710872107,799,19.5965105058545,299,5.16621344845166,225,1.23969213682062,139,-361,-435,"Rhinobatos annandalei","Rhinobatos annandalei","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Rhinobatos","ray"
"Rhinobatos formosensis",696,25.5980807220774,724,20.9952104504744,349,4.51725491335776,273,1.00493295646296,28,-347,-423,"Rhinobatos formosensis","Rhinobatos formosensis","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Rhinobatos","ray"
"Rhinobatos glaucostigma",230,45.2721415009887,210,38.1751187622184,224,6.41337723945911,189,1.33834673702818,-20,-6,-41,"Rhinobatos glaucostigma","Pseudobatos glaucostigma","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Rhinobatos","ray"
"Rhinobatos holcorhynchus",126,55.1001698070774,174,40.361884091752,59,13.9658085940696,152,1.55532319603989,48,-67,26,"Rhinobatos holcorhynchus","Rhinobatos holcorhynchus","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Rhinobatos","ray"
"Rhinobatos horkelii",329,39.4641585141553,320,33.1897330233367,236,6.15496394088109,250,1.14772761786815,-9,-93,-79,"Rhinobatos horkelii","Pseudobatos horkelii","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Rhinobatos","ray"
"Rhinobatos hynnicephalus",630,27.4539301010774,647,23.2241207303158,329,4.78120048589611,274,1.00205109174162,17,-301,-356,"Rhinobatos hynnicephalus","Rhinobatos hynnicephalus","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Rhinobatos","ray"
"Rhinobatos irvinei",221,46.641666060125,225,37.5769833939589,160,7.60807317094687,254,1.13585087446201,4,-61,33,"Rhinobatos irvinei","Rhinobatos irvinei","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Rhinobatos","ray"
"Rhinobatos jimbaranensis",125,55.1001698070774,160,41.3617758242993,56,14.102222025908,147,1.5895618929795,35,-69,22,"Rhinobatos jimbaranensis","Rhinobatos jimbaranensis","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Rhinobatos","ray"
"Rhinobatos lentiginosus",222,46.641666060125,218,37.8392899454402,129,8.81373974183373,232,1.21215388241379,-4,-93,10,"Rhinobatos lentiginosus","Pseudobatos lentiginosus","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Rhinobatos","ray"
"Rhinobatos leucorhynchus",253,44.103315850322,211,38.1526212601282,300,5.15708117156128,174,1.41477457080919,-42,47,-79,"Rhinobatos leucorhynchus","Pseudobatos leucorhynchus","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Rhinobatos","ray"
"Rhinobatos lionotus",186,48.5220197345774,157,41.5188572809083,339,4.6615734261197,192,1.33332439705995,-29,153,6,"Rhinobatos lionotus","Rhinobatos lionotus","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Rhinobatos","ray"
"Rhinobatos nudidorsalis",593,28.9586627039107,653,23.0836257416649,275,5.5736679025624,177,1.40370879749125,60,-318,-416,"Rhinobatos nudidorsalis","Rhinobatos nudidorsalis","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Rhinobatos","ray"
"Rhinobatos penggali",38,84.0319811630774,30,65.4404213465185,28,18.8862373363017,74,2.39646993654373,-8,-10,36,"Rhinobatos penggali","Rhinobatos penggali","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Rhinobatos","ray"
"Rhinobatos percellens",342,38.7525348091553,363,31.0891411722276,206,6.73369566853522,187,1.35138333967725,21,-136,-155,"Rhinobatos percellens","Pseudobatos percellens","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Rhinobatos","ray"
"Rhinobatos planiceps",251,44.1182673551553,191,39.0392219899868,197,6.88672878636744,197,1.31975577153539,-60,-54,-54,"Rhinobatos planiceps","Pseudobatos planiceps","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Rhinobatos","ray"
"Rhinobatos prahli",518,30.9883044195774,541,26.2174117005213,301,5.1564484275666,217,1.25976980826628,23,-217,-301,"Rhinobatos prahli","Pseudobatos prahli","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Rhinobatos","ray"
"Rhinobatos productus",252,44.103315850322,228,37.4895766339061,265,5.68463363174097,172,1.41673940715911,-24,13,-80,"Rhinobatos productus","Pseudobatos productus","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Rhinobatos","ray"
"Rhinobatos punctifer",409,34.9567720830774,434,28.8934381668638,344,4.61960425518068,268,1.03576498120216,25,-65,-141,"Rhinobatos punctifer","Rhinobatos punctifer","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Rhinobatos","ray"
"Rhinobatos rhinobatos",517,30.9883054195774,552,25.6785604508576,309,5.00224155146597,208,1.28598844514433,35,-208,-309,"Rhinobatos rhinobatos","Rhinobatos rhinobatos","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Rhinobatos","ray"
"Rhinobatos sainsburyi",341,38.7525348091553,350,31.8787847351693,199,6.84349169742993,201,1.3053126579457,9,-142,-140,"Rhinobatos sainsburyi","Rhinobatos sainsburyi","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Rhinobatos","ray"
"Rhinobatos schlegelii",695,25.5980807220774,736,20.6945503941196,359,4.34764057044051,267,1.04129013207371,41,-336,-428,"Rhinobatos schlegelii","Rhinobatos schlegelii","Elasmobranchii","Rhinopristiformes","Rhinobatidae","Rhinobatos","ray"
"Rhinochimaera africana",179,48.995294337646,256,35.9395117593857,97,10.6519308558609,44,3.32333327563705,77,-82,-135,"Rhinochimaera africana","Rhinochimaera africana","Holocephali","Chimaeriformes","Rhinochimaeridae","Rhinochimaera","chimaera"
"Rhinochimaera atlantica",180,48.995294337646,237,36.8220066214625,101,10.3981235093778,41,3.42177891589439,57,-79,-139,"Rhinochimaera atlantica","Rhinochimaera atlantica","Holocephali","Chimaeriformes","Rhinochimaeridae","Rhinochimaera","chimaera"
"Rhinochimaera pacifica",111,57.744255677646,80,50.3983336052611,82,11.5996742951225,35,3.61273493717252,-31,-29,-76,"Rhinochimaera pacifica","Rhinochimaera pacifica","Holocephali","Chimaeriformes","Rhinochimaeridae","Rhinochimaera","chimaera"
"Rhinoptera adspersa",984,16.8882187648441,999,14.4268531823874,642,2.19558083793039,521,0.401176555932127,15,-342,-463,"Rhinoptera adspersa","Rhinoptera javanica","Elasmobranchii","Myliobatiformes","Rhinopteridae","Rhinoptera","ray"
"Rhinoptera bonasus",289,41.2699014251346,240,36.6729944673354,580,2.42442596961701,508,0.418063684008255,-49,291,219,"Rhinoptera bonasus","Rhinoptera bonasus","Elasmobranchii","Myliobatiformes","Rhinopteridae","Rhinoptera","ray"
"Rhinoptera brasiliensis",791,22.4546647630108,773,20.1485784432031,649,2.18061981926624,546,0.377527265851469,-18,-142,-245,"Rhinoptera brasiliensis","Rhinoptera brasiliensis","Elasmobranchii","Myliobatiformes","Rhinopteridae","Rhinoptera","ray"
"Rhinoptera hainanensis",548,30.075440765968,496,27.3328896457979,633,2.23927156431571,496,0.448042535439277,-52,85,-52,NA,NA,NA,NA,NA,NA,"unknown"
"Rhinoptera javanica",983,16.8882197648441,1006,14.3056383255416,611,2.28960047657029,525,0.397925335048626,23,-372,-458,"Rhinoptera javanica","Rhinoptera javanica","Elasmobranchii","Myliobatiformes","Rhinopteridae","Rhinoptera","ray"
"Rhinoptera jayakari",318,40.1447566161346,288,34.2482604792287,640,2.2039588632929,497,0.447932597720958,-30,322,179,"Rhinoptera jayakari","Rhinoptera jayakari","Elasmobranchii","Myliobatiformes","Rhinopteridae","Rhinoptera","ray"
"Rhinoptera marginata",914,18.8142855941108,927,16.3383137028726,627,2.24752885819356,512,0.411050889314312,13,-287,-402,"Rhinoptera marginata","Rhinoptera marginata","Elasmobranchii","Myliobatiformes","Rhinopteridae","Rhinoptera","ray"
"Rhinoptera neglecta",942,18.0543833968441,960,15.4502946540749,664,2.13573759184277,519,0.403447612111811,18,-278,-423,"Rhinoptera neglecta","Rhinoptera neglecta","Elasmobranchii","Myliobatiformes","Rhinopteridae","Rhinoptera","ray"
"Rhinoptera peli",792,22.4546647630108,775,20.0326696210325,632,2.24233785666717,559,0.366563239116455,-17,-160,-233,"Rhinoptera peli","Rhinoptera marginata","Elasmobranchii","Myliobatiformes","Rhinopteridae","Rhinoptera","ray"
"Rhinoptera sewelli",913,18.8142855941108,925,16.349021926282,631,2.24265584278532,511,0.411050889314312,12,-282,-402,"Rhinoptera sewelli","Rhinoptera jayakari","Elasmobranchii","Myliobatiformes","Rhinopteridae","Rhinoptera","ray"
"Rhinoptera steindachneri",319,40.1447566161346,249,36.1776192228375,594,2.35005052094427,516,0.408463333211689,-70,275,197,"Rhinoptera steindachneri","Rhinoptera steindachneri","Elasmobranchii","Myliobatiformes","Rhinopteridae","Rhinoptera","ray"
"Rhinoraja albomaculata",1149,10.6409953106106,1148,9.52888604652528,1135,0.595251058801717,1043,0.189348765408155,-1,-14,-106,"Rhinoraja albomaculata","Bathyraja albomaculata","Elasmobranchii","Rajiformes","Arhynchobatidae","Rhinoraja","ray"
"Rhinoraja kujiensis",1134,11.5367534725649,1128,10.4888963778651,1191,0.525651631044745,1158,0.159198705749342,-6,57,24,"Rhinoraja kujiensis","Rhinoraja kujiensis","Elasmobranchii","Rajiformes","Arhynchobatidae","Rhinoraja","ray"
"Rhinoraja longicauda",1129,11.59126594863,1127,10.505155894076,1189,0.531545179891175,1068,0.183345119795035,-2,60,-61,"Rhinoraja longicauda","Rhinoraja longicauda","Elasmobranchii","Rajiformes","Arhynchobatidae","Rhinoraja","ray"
"Rhinoraja macloviana",1150,10.6409953106106,1144,9.71264615522534,1139,0.591726448507524,1060,0.184842000070736,-6,-11,-90,"Rhinoraja macloviana","Bathyraja macloviana","Elasmobranchii","Rajiformes","Arhynchobatidae","Rhinoraja","ray"
"Rhinoraja magellanica",1167,9.52286404824944,1167,8.67877801270745,1117,0.609456416105573,1148,0.160550041781476,0,-50,-19,"Rhinoraja magellanica","Bathyraja magellanica","Elasmobranchii","Rajiformes","Arhynchobatidae","Rhinoraja","ray"
"Rhinoraja multispinis",1128,11.59126694863,1130,10.3733544032977,1190,0.528369181368745,1102,0.175431668351575,2,62,-26,"Rhinoraja multispinis","Bathyraja multispinis","Elasmobranchii","Rajiformes","Arhynchobatidae","Rhinoraja","ray"
"Rhinoraja murrayi",1152,10.3924197897494,1151,9.45125966671293,1096,0.635172521248644,1093,0.177362235666627,-1,-56,-59,"Rhinoraja murrayi","Bathyraja murrayi","Elasmobranchii","Rajiformes","Arhynchobatidae","Rhinoraja","ray"
"Rhinoraja odai",1184,8.70443059219944,1181,7.80903836383879,1103,0.623939598496544,1107,0.17507575104105,-3,-81,-77,"Rhinoraja odai","Rhinoraja odai","Elasmobranchii","Rajiformes","Arhynchobatidae","Rhinoraja","ray"
"Rhinoraja taranetzi",1181,8.74866976717801,1179,7.9762414885096,1128,0.598290861600451,1156,0.159359658148109,-2,-53,-25,"Rhinoraja taranetzi","Bathyraja taranetzi","Elasmobranchii","Rajiformes","Arhynchobatidae","Rhinoraja","ray"
"Rhizoprionodon acutus",497,31.7016922046556,425,29.0651617825808,797,1.76006182339637,971,0.218047254039139,-72,300,474,"Rhizoprionodon acutus","Rhizoprionodon acutus","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Rhizoprionodon","shark"
"Rhizoprionodon lalandii",596,28.7455775081556,554,25.6735421660135,828,1.64454706432982,899,0.238756749313496,-42,232,303,"Rhizoprionodon lalandii","Rhizoprionodon lalandii","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Rhizoprionodon","shark"
"Rhizoprionodon longurio",595,28.7455775081556,504,27.1561415980844,817,1.68371839038239,823,0.262373122287226,-91,222,228,"Rhizoprionodon longurio","Rhizoprionodon longurio","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Rhizoprionodon","shark"
"Rhizoprionodon oligolinx",464,33.0532421661556,402,29.6411327796066,845,1.57943428975083,931,0.230956911039198,-62,381,467,"Rhizoprionodon oligolinx","Rhizoprionodon oligolinx","Elasmobranchii","Carcharhiniformes","Carcharhinidae","Rhizoprionodon","shark"
