"tip.label","mean_ED","median_ED","sd_ED","mean_rank","top20_count","top20_frequency","mean_EH_66","median_EH_66","sd_EH_66","mean_rank_66","median_rank_66","top20_count_66","top20_frequency_66","mean_EH_145","median_EH_145","sd_EH_145","mean_rank_145","median_rank_145","top20_count_145","top20_frequency_145","species","rank_change_66_vs_ED","rank_change_145_vs_ED","rank_change_145_vs_66"
"Narcine_oculifera",33.665457310638,30.7165506407698,14.2375934087155,491.08,0,0,4.87049339126951,4.25951085963313,2.42062273048713,320.12,351,0,0,0.914075837334891,0.871311090165172,0.247560778326571,268.42,287.5,0,0,"Narcine oculifera",-170.96,-222.66,-51.7
"Oxynotus_bruniensis",31.236820297189,34.0391402698812,8.08231692145424,491.25,0,0,3.55607270542151,3.86698487515985,1.25743553511026,415.3,413,0,0,0.891506394681203,0.889891606449719,0.388521553742863,295.7,289,0,0,"Oxynotus bruniensis",-75.95,-195.55,-119.6
"Beringraja_binoculata",30.7007453747236,31.1606372148747,6.78459493146386,491.92,0,0,0.748793579265531,0.64065111898555,0.6422009324844,1090.35,1100.5,0,0,0.204110612970082,0.200534590228002,0.0592111616425881,1066.59,1083.5,0,0,"Beringraja binoculata",598.43,574.67,-23.76
"Beringraja_pulchra",30.7007453747236,31.1606372148747,6.78459493146386,492.92,0,0,0.739885915781159,0.645482073259326,0.606725699958436,1092.33,1111,0,0,0.206998937601418,0.195083618999185,0.0584320170597658,1059.54,1071,0,0,"Beringraja pulchra",599.41,566.62,-32.79
"Myliobatis_chilensis",32.832547895311,29.9897762088075,12.3934102121254,493.32,0,0,3.33925641520272,3.2220845670833,1.23682916336102,437.72,436.5,0,0,0.374666922460168,0.348369392474757,0.1276930109675,583.02,547,0,0,"Myliobatis chilensis",-55.6,89.7,145.3
"Narcine_nelsoni",33.5258737908111,29.8465861951107,14.186937473662,493.65,0,0,4.68425946397411,4.0169573254981,2.23803188931825,326.86,331.5,0,0,0.891619302092958,0.836014632412138,0.252136314230747,275.19,292.5,0,0,"Narcine nelsoni",-166.79,-218.46,-51.67
"Urolophus_bucculentus",31.2807743812332,30.5581879384575,7.49114618160622,496.63,0,0,4.95514195246726,4.63957636988026,1.86603849903962,297.24,286.5,0,0,0.406018766587511,0.38416144179938,0.179715217815096,549.11,523,0,0,"Urolophus bucculentus",-199.39,52.48,251.87
"Etmopterus_bigelowi",31.6108827031378,31.7098576299068,9.35353201698704,497.05,0,0,2.2728240277568,2.36382544184145,0.882544534376186,615.67,623.5,0,0,0.576595783925197,0.577741027065519,0.197963164684598,418.46,418,0,0,"Etmopterus bigelowi",118.62,-78.59,-197.21
"Urolophus_flavomosaicus",31.2542338306712,30.5018801999972,7.51389985473231,497.57,0,0,4.97015354040603,4.6880703149649,1.85779461211579,295.71,283.5,0,0,0.403787640747496,0.37922140286481,0.179576927211956,552.53,527.5,0,0,"Urolophus flavomosaicus",-201.86,54.96,256.82
"Myliobatis_longirostris",31.1905633636208,30.6512603088576,8.75129449169729,498.41,0,0,3.3620282570499,3.39383862145756,1.18392499458445,432.83,425,0,0,0.369923511534119,0.349903024277548,0.122764633742207,588.59,558.5,0,0,"Myliobatis longirostris",-65.58,90.18,155.76
"Scyliorhinus_capensis",31.7884101546404,30.560806227182,10.5535860311169,502.58,0,0,2.93703767456568,2.91899585362278,1.09469450975164,491.24,491.5,0,0,0.701729716317904,0.696099327458943,0.309573884772421,376.47,352,0,0,"Scyliorhinus capensis",-11.34,-126.11,-114.77
"Leucoraja_garmani",32.6855046975545,31.557887210672,12.8242576268166,503.16,0,0,1.03302152582583,0.982006389109628,0.609186365431747,965.02,961.5,0,0,0.231671315021822,0.220323106929076,0.0744768077647457,977.35,1008.5,0,0,"Leucoraja garmani",461.86,474.19,12.33
"Paragaleus_randalli",31.4794827550792,30.3010272145842,9.85497031869857,503.31,0,0,3.28480575306076,3.56755131294686,1.7125604829566,508.35,443.5,0,0,0.313444866291056,0.308579872576321,0.104433753742418,730.46,728,0,0,"Paragaleus randalli",5.04000000000002,227.15,222.11
"Paragaleus_pectoralis",31.3087707889426,30.2509439812604,9.27729951683509,504.25,0,0,3.291250388888,3.67989844440421,1.66740718571134,504.48,423,0,0,0.318287796823292,0.315622818949268,0.108412294553933,719.22,693.5,0,0,"Paragaleus pectoralis",0.230000000000018,214.97,214.74
"Mobula_hypostoma",30.504901206438,29.4103634566235,7.5475507868481,509.98,0,0,2.65643203521925,2.45893838560163,1.12526104307197,536.8,532,0,0,0.355328815615694,0.343884015776288,0.105084582910683,605.07,588,0,0,"Mobula hypostoma",26.8199999999999,95.09,68.2700000000001
"Bythaelurus_canescens",32.1778365191602,29.7586424101167,12.3352275120646,510.9,0,0,3.01459430978204,3.12302499329369,1.45295814217769,507.76,499.5,0,0,0.353021312475843,0.340592374443767,0.136306629253222,641.76,619.5,0,0,"Bythaelurus canescens",-3.13999999999999,130.86,134
"Oxynotus_paradoxus",30.4016479280239,30.4187581702815,7.78625100519606,510.93,0,0,3.52371794388903,3.81543563053207,1.24957766013011,418.64,410,0,0,0.894710726360519,0.922434345924702,0.382528540696752,293.2,284,0,0,"Oxynotus paradoxus",-92.29,-217.73,-125.44
"Hemiscyllium_trispeculare",31.4321964388653,29.7549608918606,10.5949349169558,511.18,0,0,4.19793399308282,4.24291267915576,0.830760665143537,328.73,336,0,0,1.25461445730323,1.2864750639725,0.398497224157852,193.75,201.5,0,0,"Hemiscyllium trispeculare",-182.45,-317.43,-134.98
"Paragaleus_tengi",30.8623297469814,30.7422945237503,8.76897771027005,511.58,0,0,3.22458737232045,3.51130709456393,1.6201309961582,511.94,443,0,0,0.312615733154259,0.315715665947731,0.101382657298898,729.11,712.5,0,0,"Paragaleus tengi",0.360000000000014,217.53,217.17
"Etmopterus_brachyurus",31.9334257095515,30.22846595528,11.6566494232913,511.83,0,0,2.56165810740567,2.52583293045844,1.38338470675117,581.59,587.5,0,0,0.587646785066665,0.605180108818151,0.205662548726461,410.46,408.5,0,0,"Etmopterus brachyurus",69.76,-101.37,-171.13
"Paragaleus_leucolomatus",30.9988448827788,29.4028519673016,9.70576565663617,512.44,0,0,3.25783274718342,3.58581810708334,1.68048629767275,510.32,431,0,0,0.315090164384217,0.316123567095581,0.105175503494848,725.56,707.5,0,0,"Paragaleus leucolomatus",-2.12000000000006,213.12,215.24
"Rhizoprionodon_oligolinx",33.28796495264,30.251852201764,14.4344582148857,512.61,0,0,1.95684025411846,1.89373539090569,1.17670937991157,736.55,749,0,0,0.276703321883114,0.281894266188655,0.0816021579455312,829.92,814,0,0,"Rhizoprionodon oligolinx",223.94,317.31,93.37
"Narcine_maculata",32.0863755765847,29.5242995476117,11.8551544181783,514.51,0,0,4.72033896001495,4.21285274116595,2.00280423763608,323.65,346.5,1,0.01,0.90338004842383,0.831748164762419,0.279452450395581,274.57,287.5,0,0,"Narcine maculata",-190.86,-239.94,-49.08
"Mobula_munkiana",30.2130395253363,28.855870672707,7.85935627361206,519.76,0,0,2.65041320562725,2.4661588016537,1.10784892772998,536.62,534,0,0,0.349703867310194,0.328884461949986,0.0995923013095743,618.35,608.5,0,0,"Mobula munkiana",16.86,98.59,81.73
"Pseudoraja_fischeri",32.7499034534961,28.6897304200016,15.4985275116093,520.18,0,0,1.58529221979584,1.09321556628127,2.10068850545232,849.29,889.5,0,0,0.270429998261301,0.246981226250915,0.101535266505785,859.61,869.5,0,0,"Pseudoraja fischeri",329.11,339.43,10.32
"Dactylobatus_armatus",32.9998411033239,28.9738252343984,15.2421056962167,520.51,0,0,1.8880808573177,0.822998126108292,2.35294659222729,869.89,957.5,0,0,0.264727284710546,0.217997693963632,0.16693634315282,932.87,993.5,0,0,"Dactylobatus armatus",349.38,412.36,62.98
"Myliobatis_ridens",31.2965353547503,28.9729101576327,11.9252787370471,520.57,0,0,3.40151364637862,3.07087171200132,1.61635722453075,437.52,439,0,0,0.382252621651793,0.359578589100642,0.149683763826262,579.78,548.5,0,0,"Myliobatis ridens",-83.0500000000001,59.2099999999999,142.26
"Squatina_caillieti",31.0392197579447,30.565027128102,10.633986548719,520.98,0,0,3.92422490079402,3.99222595955712,1.20199365055902,370.41,367,0,0,1.22187875793786,1.27370895685472,0.406081296644741,203.88,211,0,0,"Squatina caillieti",-150.57,-317.1,-166.53
"Dactylobatus_clarkii",32.9998411033239,28.9738252343984,15.2421056962167,521.51,0,0,1.90023551620793,0.899226105680973,2.39088197064233,871.89,954.5,0,0,0.253130377698753,0.225330867538923,0.127530640564711,934.76,966.5,0,0,"Dactylobatus clarkii",350.38,413.25,62.87
"Bythaelurus_alcockii",32.8408793169876,29.3059518397591,15.3711949081764,522.83,0,0,3.15931703318182,3.17557418541245,1.83723797525983,505.04,496.5,0,0,0.35158296650166,0.34631183494163,0.128264642319744,641.08,605,0,0,"Bythaelurus alcockii",-17.79,118.25,136.04
"Urogymnus_asperrimus",30.1682556749581,29.026938266973,6.74943955978798,523.57,0,0,1.78285640623561,1.7024812333138,0.422844643013102,724.18,779.5,0,0,0.284434248293647,0.276337336667958,0.0632171808869132,779.4,794.5,0,0,"Urogymnus asperrimus",200.61,255.83,55.22
"Urogymnus_ukpam",30.1682556749581,29.026938266973,6.74943955978798,524.57,0,0,1.78263454011543,1.71056174378018,0.414765340809788,724.55,777,0,0,0.283937341140279,0.272378048221313,0.065622828281639,783.96,788,0,0,"Urogymnus ukpam",199.98,259.39,59.4100000000001
"Hemiscyllium_freycineti",31.0356306696024,28.4971965617616,10.5880767961335,525.12,0,0,4.1874384627239,4.1947962695156,0.901029997419879,331.47,338,0,0,1.23644620841872,1.26111900168583,0.416726379454618,199.46,203.5,0,0,"Hemiscyllium freycineti",-193.65,-325.66,-132.01
"Hemiscyllium_hallstromi",31.148816295732,28.9716858727495,11.1515032325288,526.01,0,0,4.16716447654081,4.20042561562901,0.831815564909834,332.23,342,0,0,1.25877409147579,1.30632751329796,0.406771132357448,194.16,200.5,0,0,"Hemiscyllium hallstromi",-193.78,-331.85,-138.07
"Hemiscyllium_galei",31.0352029028723,27.7896156847094,11.4716693135458,528.13,0,0,4.24258393285048,4.19577429819163,0.97786792127334,327.58,329.5,0,0,1.25675302447156,1.27346951808356,0.433331526543312,196.37,198,0,0,"Hemiscyllium galei",-200.55,-331.76,-131.21
"Squatina_oculata",31.5434065797056,28.2643785234754,12.4473439328017,528.38,0,0,3.97484111728331,3.7526605689967,1.43064065964096,370.18,369.5,0,0,1.22707557557807,1.22139316981495,0.489971110811759,206.33,212,0,0,"Squatina oculata",-158.2,-322.05,-163.85
"Typhlonarke_aysoni",30.9738463032089,28.6301597197532,11.4785332906363,528.57,0,0,3.96454527905737,3.46286907112814,1.86685657505872,374.48,408.5,0,0,0.772973460498339,0.757232799246556,0.196578255434877,314.25,327,0,0,"Typhlonarke aysoni",-154.09,-214.32,-60.23
"Typhlonarke_tarakea",30.9738463032089,28.6301597197532,11.4785332906363,529.57,0,0,3.99524961354104,3.51650742831484,1.88632533667219,371.08,405,0,0,0.771587225212666,0.761079096030972,0.190526850100786,315.12,332,0,0,"Typhlonarke tarakea",-158.49,-214.45,-55.96
"Halaelurus_natalensis",29.6664742921252,29.0214809379855,6.41278843359675,529.58,0,0,3.3468995667385,3.54811235404189,1.01320466901696,429.92,427,0,0,0.400849347855976,0.379202752068001,0.164170060221271,574.34,544.5,0,0,"Halaelurus natalensis",-99.66,44.76,144.42
"Bythaelurus_immaculatus",31.4009706217952,29.2572335421401,12.7840612039462,533.58,0,0,2.9885903712072,3.03048193733473,1.58642657505739,519.07,512,0,0,0.35472263999942,0.346087954424882,0.132958069992614,632.89,606.5,0,0,"Bythaelurus immaculatus",-14.51,99.31,113.82
"Hemiscyllium_ocellatum",30.372552260571,28.3646148287579,9.59185562598916,533.69,0,0,4.13162499431442,4.17858318275187,0.816809927675375,335.27,343,0,0,1.24406413439545,1.3132568099202,0.395684904902991,196.88,199.5,0,0,"Hemiscyllium ocellatum",-198.42,-336.81,-138.39
"Scymnodalatias_albicauda",30.9819231086308,27.8037860282598,11.8662859014959,534.09,0,0,4.19423063945437,4.0539404208118,2.16646617833966,372.89,377,0,0,0.945389838412436,0.920883216892636,0.461732903762995,286.43,284.5,0,0,"Scymnodalatias albicauda",-161.2,-247.66,-86.46
"Torpedo_californica",30.3598242042249,27.797295463242,8.83754915442067,534.74,0,0,3.03161752687378,2.90374783857678,0.705562392967807,471.28,527,0,0,0.709306568105711,0.701710024184224,0.141019119520309,338.56,357.5,0,0,"Torpedo californica",-63.46,-196.18,-132.72
"Carcharhinus_perezii",29.4895097126797,31.9144880400432,7.88425576850391,536.12,0,0,0.901082855700555,0.945839021825553,0.263199638415753,980.25,972.5,0,0,0.247132844860498,0.250329659282689,0.0694120082573181,936.26,934.5,0,0,"Carcharhinus perezii",444.13,400.14,-43.99
"Hemiscyllium_henryi",30.2141248512952,27.5876285380658,9.85629597699949,536.19,0,0,4.1540791691529,4.15991228810329,0.853717055714503,332.37,345.5,0,0,1.25677817071136,1.2979385472844,0.415671813624636,194.65,191,0,0,"Hemiscyllium henryi",-203.82,-341.54,-137.72
"Myliobatis_rhombus",30.9483324954178,28.2108626350538,11.8956605775616,536.57,0,0,3.34615225891645,3.21811901699955,1.50008857315155,441.88,448,0,0,0.369577748004744,0.365383743421619,0.114405181783581,585.42,569,0,0,"Myliobatis rhombus",-94.69,48.8499999999999,143.54
"Myliobatis_tenuicaudatus",30.5167220154365,28.5143161032099,10.9683116839211,536.75,0,0,3.28218673749957,3.19550657791897,1.2682648958841,443.74,438.5,0,0,0.376561108821098,0.358654578230708,0.126174286201638,572.32,560,0,0,"Myliobatis tenuicaudatus",-93.01,35.57,128.58
"Cephaloscyllium_ventriosum",30.546043363572,27.8299145191008,10.6567866823515,537.81,0,0,2.32476657442781,2.29176572053955,0.707883736641058,590.35,578.5,0,0,0.611285708614098,0.626564469779774,0.228953143520574,404.78,399,0,0,"Cephaloscyllium ventriosum",52.5400000000001,-133.03,-185.57
"Etmopterus_pusillus",30.2112782753678,28.949277057628,9.47546966570594,538.86,0,0,2.21044645827613,2.38225150872556,0.825544876876108,628.27,628,0,0,0.575377209030954,0.591724406509122,0.191534154189066,415.62,418,0,0,"Etmopterus pusillus",89.41,-123.24,-212.65
"Halaelurus_lineatus",29.294849488633,28.7927528721217,6.71162609707142,538.96,0,0,3.320305309924,3.41322172202909,1.02078039373472,433.91,431,0,0,0.407276211484741,0.393032042218718,0.176800240757905,573.82,536,0,0,"Halaelurus lineatus",-105.05,34.86,139.91
"Bythaelurus_clevai",30.4017393896208,29.0616575342384,11.131106742162,543.12,0,0,2.91734095632432,3.07440229705897,1.39573955245935,520.66,509.5,0,0,0.350771300699016,0.328621584697392,0.125690723188574,638.05,618,0,0,"Bythaelurus clevai",-22.46,94.93,117.39
"Bythaelurus_giddingsi",29.9487171633912,28.4735078745331,9.95480241626703,543.64,0,0,2.92754771053213,3.0842968418324,1.37863138957895,516.27,502,0,0,0.352062174336434,0.342296344716851,0.129711834164751,645.37,610,0,0,"Bythaelurus giddingsi",-27.37,101.73,129.1
"Hemiscyllium_strahani",29.9900172601858,26.6426327526686,9.96943070250843,547.23,0,0,4.12721941818347,4.15005921854977,0.802960556732587,335.53,335.5,0,0,1.26559187342092,1.26258812646405,0.425323543754484,193.16,182,0,0,"Hemiscyllium strahani",-211.7,-354.07,-142.37
"Scymnodalatias_sherwoodi",30.7184656041655,28.0377540848411,12.1947385242557,547.37,0,0,4.10420143274458,4.03186289072255,2.02542510395605,378.46,379,0,0,0.950354834982801,0.920611012909829,0.465964170289768,287.89,280,0,0,"Scymnodalatias sherwoodi",-168.91,-259.48,-90.57
"Halaelurus_boesemani",29.5386758158422,27.3032636389263,8.61739571507789,548.05,0,0,3.34444632430646,3.42589230785368,1.0520133935711,432.05,431,0,0,0.401247342401004,0.39063341722696,0.167276334080259,574.49,535,0,0,"Halaelurus boesemani",-116,26.4400000000001,142.44
"Anacanthobatis_donghaiensis",31.2019092204339,28.8459085444835,14.0108075859388,549.36,0,0,3.94656496091698,3.4372095640738,2.40136694974592,413.18,414.5,0,0,0.517731071505559,0.423648527215905,0.321584667815916,511.58,496,0,0,"Anacanthobatis donghaiensis",-136.18,-37.78,98.4
"Bythaelurus_lutarius",31.1563906894908,27.906832569425,13.5162159147209,549.87,0,0,3.02281930196695,2.91718652314228,1.7357033093746,517.77,512,0,0,0.352493762882716,0.341048874362551,0.124452869069813,638.36,610.5,0,0,"Bythaelurus lutarius",-32.1,88.49,120.59
"Sphyrna_tiburo",28.1731719071223,28.3361214299733,3.50078345571985,550.03,0,0,1.74567590776915,1.75496579324059,0.891292096031954,777.06,778,0,0,0.277883814453692,0.284983415828294,0.0844386454874649,828.74,810.5,0,0,"Sphyrna tiburo",227.03,278.71,51.6800000000001
"Carcharhinus_borneensis",28.4257995614414,30.1589224033607,5.43193659104445,551.36,0,0,0.893077948222827,0.933667598166839,0.255541696454778,983.67,976.5,0,0,0.246876971030201,0.249902127202881,0.0651282786159602,929.06,928,0,0,"Carcharhinus borneensis",432.31,377.7,-54.61
"Hemiscyllium_michaeli",29.6674268053104,27.326604159455,9.7484063764602,551.43,0,0,4.15846925940366,4.1943851357788,0.885796562960528,332.94,341.5,0,0,1.24532613561231,1.26100945585144,0.417112468151592,198.06,199.5,0,0,"Hemiscyllium michaeli",-218.49,-353.37,-134.88
"Orectolobus_floridus",29.3869383244323,30.8037209758335,8.67809417404991,551.95,0,0,4.9088313021223,5.16494151421364,1.19607143636023,281.94,279.5,0,0,1.52458711333121,1.59710883638568,0.586045465260381,155.81,151,0,0,"Orectolobus floridus",-270.01,-396.14,-126.13
"Squatina_argentina",31.2999315375965,27.9895934567126,14.6558452539867,551.99,1,0.01,4.00297556364106,3.74397315718035,1.98356737731952,378.18,375,0,0,1.22025150484965,1.1613399901293,0.482691468077286,210.82,216,0,0,"Squatina argentina",-173.81,-341.17,-167.36
"Squalus_megalops",31.496663121999,33.8771330711978,13.4720210283446,552.22,0,0,2.87742874274113,3.12209604875336,1.26293410118373,517.56,499,0,0,0.696563323449374,0.707653178419754,0.324170030872608,378.71,354.5,0,0,"Squalus megalops",-34.6600000000001,-173.51,-138.85
"Bythaelurus_incanus",30.6873192650066,27.3976989947732,12.8310785868852,553.58,0,0,2.94369393561037,2.93622582118493,1.51421930959187,522.36,528.5,0,0,0.35314665809061,0.343221701145438,0.129571475233406,638.02,601,0,0,"Bythaelurus incanus",-31.22,84.4399999999999,115.66
"Sutorectus_tentaculatus",29.5678686159226,29.5568475663011,9.48605800004758,553.74,0,0,4.91713331206625,5.0468912629151,1.21937516423966,281.55,279,0,0,1.52768395246305,1.62862159119306,0.584130229491486,154.84,146,0,0,"Sutorectus tentaculatus",-272.19,-398.9,-126.71
"Haploblepharus_kistnasamyi",29.5831620509771,27.5512949772464,9.65029327310493,553.84,0,0,3.46480251528763,3.63931262860894,1.12034903851554,418.81,421,0,0,0.420745689293368,0.378776655647625,0.206315792246727,568.97,529,0,0,"Haploblepharus kistnasamyi",-135.03,15.13,150.16
"Anacanthobatis_folirostris",30.9601363578433,28.928332185558,14.5191444252347,554.25,0,0,3.94015504956101,3.4453776787604,2.57016375733099,414.01,410,0,0,0.500457823541557,0.410162747480334,0.281312751523571,517.41,498.5,0,0,"Anacanthobatis folirostris",-140.24,-36.84,103.4
"Haploblepharus_pictus",29.2172977600545,28.7857042373909,7.95494261338605,554.29,0,0,3.46486027592515,3.72647836680132,1.08433390702482,417.84,415,0,0,0.413227235884155,0.376432842196252,0.20332973374686,572.16,532.5,0,0,"Haploblepharus pictus",-136.45,17.87,154.32
"Etmopterus_virens",28.8126774749923,29.3514129989677,6.77811935758845,555.45,0,0,2.19182380258879,2.28835642670456,0.851163319147357,634.3,643.5,0,0,0.574017450571686,0.583752026206322,0.195149153850292,421.01,422,0,0,"Etmopterus virens",78.8499999999999,-134.44,-213.29
"Oxynotus_caribbaeus",29.1126713000371,29.02729605503,8.48616468074618,555.89,0,0,3.52764984452695,3.73626192523024,1.25819875575739,418.66,425,0,0,0.900091331748448,0.947429307151028,0.383620979427832,293.05,285,0,0,"Oxynotus caribbaeus",-137.23,-262.84,-125.61
"Bythaelurus_hispidus",30.5192210248861,27.6533370176226,12.7287544840069,556,0,0,2.99452022714634,3.09104410586452,1.61144470894761,515.6,504.5,0,0,0.349680011203713,0.33348429617219,0.133395227287843,643,613,0,0,"Bythaelurus hispidus",-40.4,87,127.4
"Scymnodalatias_oligodon",29.7489821268463,28.7507162662634,10.5677333587581,556.41,0,0,4.03904803440466,4.02537814173344,1.91098654710357,383.02,391.5,0,0,0.93290527570011,0.877442947678841,0.467039890591906,291.03,289.5,0,0,"Scymnodalatias oligodon",-173.39,-265.38,-91.99
"Scymnodalatias_garricki",29.8359142552672,27.6136648415398,10.7768168273804,556.7,0,0,4.02638466377418,3.96892047955768,1.93512070968173,382.22,387,0,0,0.944989404864622,0.916099884512724,0.457508327244849,286.1,289.5,0,0,"Scymnodalatias garricki",-174.48,-270.6,-96.12
