"species","Rank","species_tree.x","ED_github","Rank_rho001","species_tree.y","EvoHeritage_rho001","Ancestral_EvoHeritage","rank_change"
"Pastinachus solocirostris",328,"Pastinachus_solocirostris",39.4690060066488,279,"Pastinachus_solocirostris",35.1170151157232,99.8341988652148,-49
"Pastinachus stellurostris",327,"Pastinachus_stellurostris",39.4690060066488,288,"Pastinachus_stellurostris",34.4781095247764,98.6476543000336,-39
"Pavoraja alleni",1034,"Pavoraja_alleni",15.3814775193544,1005,"Pavoraja_alleni",14.2788150129505,104.550441190014,-29
"Pavoraja arenaria",936,"Pavoraja_arenaria",18.2946392861044,880,"Pavoraja_arenaria",17.5563143363958,105.611396089063,-56
"Pavoraja mosaica",1009,"Pavoraja_mosaica",16.1874959223544,981,"Pavoraja_mosaica",14.8398370492208,104.069147422173,-28
"Pavoraja nitida",935,"Pavoraja_nitida",18.2946392861044,878,"Pavoraja_nitida",17.5745459796249,105.642049685383,-57
"Pavoraja pseudonitida",1010,"Pavoraja_pseudonitida",16.1874959223544,967,"Pavoraja_pseudonitida",15.3864681416084,104.613501796459,-43
"Pavoraja umbrosa",1035,"Pavoraja_umbrosa",15.3814775193544,1009,"Pavoraja_umbrosa",14.1942890414013,105.491424239623,-26
"Pentanchus profundicolus",266,"Pentanchus_profundicolus",43.0068824535224,172,"Pentanchus_profundicolus",40.2056811044466,100.4560675203,-94
"Planonasus parini",50,"Planonasus_parini",77.248556209759,37,"Planonasus_parini",60.8362362615385,102.775585432123,-13
"Platyrhina hyugaensis",29,"Platyrhina_hyugaensis",89.6606801305955,45,"Platyrhina_hyugaensis",59.0755441273542,98.0446307511375,16
"Platyrhina sinensis",35,"Platyrhina_sinensis",85.7130482180955,56,"Platyrhina_sinensis",55.6261868372369,98.3673613300171,21
"Platyrhina tangi",36,"Platyrhina_tangi",85.7130482180955,62,"Platyrhina_tangi",55.0114955230123,98.4167110486513,26
"Platyrhinoidis triseriata",2,"Platyrhinoidis_triseriata",144.289532417262,1,"Platyrhinoidis_triseriata",89.4728261702302,102.552385522056,-1
"Plesiobatis daviesi",8,"Plesiobatis_daviesi",119.351624653795,18,"Plesiobatis_daviesi",71.5812740765351,97.3925506619285,10
"Plesiotrygon iwamae",906,"Plesiotrygon_iwamae",19.0408160735349,896,"Plesiotrygon_iwamae",16.9830836256818,98.2596315958317,-10
"Plesiotrygon nana",907,"Plesiotrygon_nana",19.0408160735349,875,"Plesiotrygon_nana",17.6681440141601,98.0041255385061,-32
"Pliotrema warreni",23,"Pliotrema_warreni",98.6604630037834,23,"Pliotrema_warreni",68.1738626425709,100.996809494227,0
"Poroderma africanum",422,"Poroderma_africanum",34.7550007502634,453,"Poroderma_africanum",28.3239388527362,99.568728817575,31
"Poroderma pantherinum",421,"Poroderma_pantherinum",34.7550007502634,472,"Poroderma_pantherinum",27.7527543190798,98.1447442580995,51
"Potamotrygon boesemani",1015,"Potamotrygon_boesemani",16.1144906008016,984,"Potamotrygon_boesemani",14.6962080478529,101.125506244625,-31
"Potamotrygon brachyura",848,"Potamotrygon_brachyura",20.592132373437,822,"Potamotrygon_brachyura",18.7429261152289,99.3132455706739,-26
"Potamotrygon castexi",1120,"Potamotrygon_castexi",12.159981795056,1121,"Potamotrygon_castexi",10.7683311288555,96.1784845018118,1
"Potamotrygon constellata",370,"Potamotrygon_constellata",37.5195661581393,343,"Potamotrygon_constellata",31.8660802851174,99.74760449517,-27
"Potamotrygon dumerilii",1160,"Potamotrygon_dumerilii",9.78741548065605,1171,"Potamotrygon_dumerilii",8.39212994901198,95.9609864539246,11
"Potamotrygon falkneri",806,"Potamotrygon_falkneri",22.0244508577703,777,"Potamotrygon_falkneri",19.9146165586864,97.6537907164094,-29
"Potamotrygon henlei",929,"Potamotrygon_henlei",18.3405106945703,927,"Potamotrygon_henlei",16.3371407345016,95.2904908798615,-2
"Potamotrygon humerosa",930,"Potamotrygon_humerosa",18.3405106945703,919,"Potamotrygon_humerosa",16.4255776366451,96.7433766181654,-11
"Potamotrygon hystrix",608,"Potamotrygon_hystrix",28.3866168184635,584,"Potamotrygon_hystrix",25.0583907594163,99.0980810575846,-24
"Potamotrygon leopoldi",1067,"Potamotrygon_leopoldi",14.5103126541349,1061,"Potamotrygon_leopoldi",12.9761390106925,100.3669842818,-6
"Potamotrygon magdalenae",607,"Potamotrygon_magdalenae",28.3866168184635,585,"Potamotrygon_magdalenae",25.0263552745403,98.645433503161,-22
"Potamotrygon marinae",805,"Potamotrygon_marinae",22.0244508577703,776,"Potamotrygon_marinae",19.9364034861622,94.6785289208961,-29
"Potamotrygon motoro",1172,"Potamotrygon_motoro",9.22889259085605,1179,"Potamotrygon_motoro",7.95274079841808,96.9545315135099,7
"Potamotrygon ocellata",1064,"Potamotrygon_ocellata",14.5768144508016,1053,"Potamotrygon_ocellata",13.2320290544112,102.345003219993,-11
"Potamotrygon orbignyi",1119,"Potamotrygon_orbignyi",12.159981795056,1124,"Potamotrygon_orbignyi",10.5763997246806,93.5192348782049,5
"Potamotrygon schroederi",1100,"Potamotrygon_schroederi",13.154124531056,1109,"Potamotrygon_schroederi",11.5599156931774,91.9676451321744,9
"Potamotrygon schuemacheri",556,"Potamotrygon_schuemacheri",29.9510283177703,534,"Potamotrygon_schuemacheri",26.3363755146001,98.2461062286691,-22
"Potamotrygon scobina",1171,"Potamotrygon_scobina",9.22889259085605,1180,"Potamotrygon_scobina",7.92448237342976,96.3278676434981,9
"Potamotrygon signata",1066,"Potamotrygon_signata",14.5103126541349,1063,"Potamotrygon_signata",12.9455959936918,99.7103908588814,-3
"Potamotrygon tatianae",537,"Potamotrygon_tatianae",30.5095575288524,524,"Potamotrygon_tatianae",26.6313033114688,100.52085381434,-13
"Potamotrygon tigrina",1101,"Potamotrygon_tigrina",13.154124531056,1106,"Potamotrygon_tigrina",11.6499900661994,94.4243552534069,5
"Potamotrygon yepezi",1065,"Potamotrygon_yepezi",14.5768144508016,1056,"Potamotrygon_yepezi",13.1550892053792,101.860456641453,-9
"Prionace glauca",757,"Prionace_glauca",23.5454716644985,700,"Prionace_glauca",21.6670138344434,99.7916372355706,-57
"Pristiophorus cirratus",259,"Pristiophorus_cirratus",43.5921238501168,198,"Pristiophorus_cirratus",38.8196175827002,102.806302761747,-61
"Pristiophorus delicatus",375,"Pristiophorus_delicatus",37.1105898521168,405,"Pristiophorus_delicatus",29.6110456089026,97.0552201240919,30
"Pristiophorus japonicus",51,"Pristiophorus_japonicus",76.2991599787835,35,"Pristiophorus_japonicus",61.1555391867915,107.111117544911,-16
"Pristiophorus nancyae",376,"Pristiophorus_nancyae",37.1105898521168,425,"Pristiophorus_nancyae",29.0838375244645,96.9216417140188,49
"Pristiophorus nudipinnis",312,"Pristiophorus_nudipinnis",40.3991475897835,339,"Pristiophorus_nudipinnis",32.1337921798686,98.3405878596388,27
"Pristiophorus schroederi",313,"Pristiophorus_schroederi",40.3991475897835,368,"Pristiophorus_schroederi",31.0350428510543,97.2683478235699,55
"Pristis clavata",32,"Pristis_clavata",86.9477543016664,28,"Pristis_clavata",66.1570798802558,100.800347435201,-4
"Pristis pectinata",44,"Pristis_pectinata",80.9965445166664,33,"Pristis_pectinata",61.6743139380036,97.4342109052205,-11
"Pristis pristis",21,"Pristis_pristis",99.6509217549998,20,"Pristis_pristis",69.8803515542807,101.599383981333,-1
"Pristis zijsron",43,"Pristis_zijsron",80.9965445166664,36,"Pristis_zijsron",60.9964874432947,99.3118611962692,-7
"Proscyllium habereri",192,"Proscyllium_habereri",48.2744146970686,181,"Proscyllium_habereri",39.4864739309562,99.6946985865589,-11
"Proscyllium magnificum",296,"Proscyllium_magnificum",40.8935038530686,370,"Proscyllium_magnificum",30.8423089424425,100.020531686638,74
"Proscyllium venustum",297,"Proscyllium_venustum",40.8935038530686,364,"Proscyllium_venustum",31.0910071469193,101.105027396928,67
"Proscymnodon macracanthus",629,"Proscymnodon_macracanthus",27.5773584212744,658,"Proscymnodon_macracanthus",22.9896766196889,97.7608944995234,29
"Proscymnodon plunketi",628,"Proscymnodon_plunketi",27.5773584212744,669,"Proscymnodon_plunketi",22.715368554801,97.7823932872459,41
"Psammobatis bergi",1005,"Psammobatis_bergi",16.2216831197802,979,"Psammobatis_bergi",14.8855815089116,100.835865871466,-26
"Psammobatis extenta",715,"Psammobatis_extenta",24.8182743506135,674,"Psammobatis_extenta",22.5698672053295,98.8557681214137,-41
"Psammobatis lentiginosa",864,"Psammobatis_lentiginosa",20.2784262259469,807,"Psammobatis_lentiginosa",19.1980611796569,107.864106312383,-57
"Psammobatis normani",863,"Psammobatis_normani",20.2784262259469,816,"Psammobatis_normani",19.0125654820001,108.52715383065,-47
"Psammobatis parvacauda",875,"Psammobatis_parvacauda",19.8041094566135,820,"Psammobatis_parvacauda",18.8932558814854,97.4713471083384,-55
"Psammobatis rudis",733,"Psammobatis_rudis",24.2069886139469,667,"Psammobatis_rudis",22.7435660660743,108.490836202088,-66
"Psammobatis rutrum",874,"Psammobatis_rutrum",19.8041094566135,845,"Psammobatis_rutrum",18.3261689972037,98.6457936340082,-29
"Psammobatis scobina",1004,"Psammobatis_scobina",16.2216831197802,980,"Psammobatis_scobina",14.8824276260049,100.21197623517,-24
"Pseudocarcharias kamoharai",83,"Pseudocarcharias_kamoharai",64.8391076849443,75,"Pseudocarcharias_kamoharai",51.6418082517944,96.6968467275983,-8
"Pseudoginglymostoma brevicaudatum",19,"Pseudoginglymostoma_brevicaudatum",102.561570455691,15,"Pseudoginglymostoma_brevicaudatum",72.701209455674,96.5784923128254,-4
"Pseudoraja fischeri",641,"Pseudoraja_fischeri",27.2677503063219,595,"Pseudoraja_fischeri",24.7570049826586,105.500167241674,-46
"Pseudotriakis microdon",39,"Pseudotriakis_microdon",83.0617538090924,30,"Pseudotriakis_microdon",65.0713630987472,109.124656832755,-9
"Pteromylaeus asperrimus",324,"Pteromylaeus_asperrimus",39.6865587531752,323,"Pteromylaeus_asperrimus",32.9379355794057,96.9297983936202,-1
"Pteromylaeus bovinus",323,"Pteromylaeus_bovinus",39.6865587531752,306,"Pteromylaeus_bovinus",33.7131702300922,96.3052846161222,-17
"Pteroplatytrygon violacea",217,"Pteroplatytrygon_violacea",46.9298047949862,170,"Pteroplatytrygon_violacea",40.2526568894797,97.164749777038,-47
"Raja ackleyi",1102,"Raja_ackleyi",13.03214287558,1102,"Raja_ackleyi",11.8920847450414,102.478545282761,0
"Raja africana",1084,"Raja_africana",13.8356206914931,1071,"Raja_africana",12.8772080540553,103.639755596034,-13
"Raja asterias",592,"Raja_asterias",29.0481980736181,538,"Raja_asterias",26.2537737460636,103.763893775016,-54
"Raja atriventralis",1083,"Raja_atriventralis",13.8356206914931,1072,"Raja_atriventralis",12.8586814578473,102.094823734359,-11
"Raja bahamensis",945,"Raja_bahamensis",17.9441782436181,906,"Raja_bahamensis",16.7825443042484,105.724822734877,-39
"Raja brachyura",1088,"Raja_brachyura",13.7636102659133,1065,"Raja_brachyura",12.919402590512,107.691029990348,-23
"Raja cervigoni",1093,"Raja_cervigoni",13.7189948277332,1075,"Raja_cervigoni",12.7456784015011,103.878929064138,-18
"Raja chinensis",1089,"Raja_chinensis",13.7636102659133,1073,"Raja_chinensis",12.8112934923565,108.559284324314,-16
"Raja clavata",1114,"Raja_clavata",12.5020918983314,1107,"Raja_clavata",11.6161588343707,101.301358952433,-7
"Raja cortezensis",1157,"Raja_cortezensis",10.1980045134981,1156,"Raja_cortezensis",9.15928490266791,101.840332233998,-1
"Raja eglanteria",550,"Raja_eglanteria",30.0742579462145,639,"Raja_eglanteria",23.5470991350184,93.6100283867148,89
"Raja equatorialis",1132,"Raja_equatorialis",11.5658825775665,1133,"Raja_equatorialis",10.3413474090567,104.54471057208,1
"Raja herwigi",1147,"Raja_herwigi",10.6772112331665,1150,"Raja_herwigi",9.35279680999158,105.174561995177,3
"Raja inornata",356,"Raja_inornata",38.0419292326825,305,"Raja_inornata",33.7528840656246,97.8449528184851,-51
"Raja macrorynchus",1103,"Raja_macrorynchus",13.03214287558,1097,"Raja_macrorynchus",12.1581275479333,103.50946647559,-6
"Raja maderensis",1071,"Raja_maderensis",14.3421893033314,1050,"Raja_maderensis",13.2805444299475,106.612402768139,-21
"Raja microocellata",841,"Raja_microocellata",20.7508031080133,802,"Raja_microocellata",19.4101335653566,108.294726622635,-39
"Raja miraletus",1018,"Raja_miraletus",15.9967828652332,994,"Raja_miraletus",14.5535048503531,104.138796806801,-24
"Raja montagui",667,"Raja_montagui",26.5138781838466,603,"Raja_montagui",24.5083165535267,105.48023970125,-64
"Raja polystigma",1094,"Raja_polystigma",13.6461311919981,1085,"Raja_polystigma",12.5717732704267,103.605792050885,-9
"Raja radula",1113,"Raja_radula",12.5020918983314,1112,"Raja_radula",11.3439547029031,100.744873656941,-1
"Raja rhina",703,"Raja_rhina",25.3212192656825,680,"Raja_rhina",22.2980288052631,97.7657634892781,-23
"Raja rondeleti",1085,"Raja_rondeleti",13.80353773008,1068,"Raja_rondeleti",12.8886980645537,105.958511199012,-17
"Raja rouxi",1060,"Raja_rouxi",14.6572625972332,1043,"Raja_rouxi",13.4520841429142,106.779867994971,-17
"Raja stellulata",702,"Raja_stellulata",25.3212192656825,665,"Raja_stellulata",22.8622411132078,98.5344004485841,-37
"Raja straeleni",1156,"Raja_straeleni",10.1980045134981,1152,"Raja_straeleni",9.2558866507366,101.644247183787,-4
"Raja texana",1092,"Raja_texana",13.7189948277332,1077,"Raja_texana",12.7295024113426,103.876051515261,-15
"Raja undulata",1148,"Raja_undulata",10.6772112331665,1149,"Raja_undulata",9.42355424839445,105.688175761439,1
"Raja velezi",549,"Raja_velezi",30.0742579462145,606,"Raja_velezi",24.4550982788593,94.883218313682,57
"Rajella alia",1140,"Rajella_alia",11.0157531389506,1143,"Rajella_alia",9.9598976583655,98.6349453704746,3
"Rajella annandalei",1054,"Rajella_annandalei",14.9096355820506,1018,"Rajella_annandalei",13.9570019722833,100.616657054062,-36
"Rajella barnardi",687,"Rajella_barnardi",25.793692726384,649,"Rajella_barnardi",23.246142900733,96.1298836204651,-38
"Rajella bathyphila",431,"Rajella_bathyphila",34.3191273214951,414,"Rajella_bathyphila",29.3867874606017,92.9388885809226,-17
"Rajella bigelowi",753,"Rajella_bigelowi",23.6751621806874,678,"Rajella_bigelowi",22.3233628001046,105.984067167192,-75
"Rajella caudaspinosa",799,"Rajella_caudaspinosa",22.1993045226874,757,"Rajella_caudaspinosa",20.4216489320966,98.6604130481651,-42
"Rajella challengeri",752,"Rajella_challengeri",23.6751631806874,688,"Rajella_challengeri",21.9479892597329,106.132689555612,-64
"Rajella dissimilis",911,"Rajella_dissimilis",18.8502348308284,831,"Rajella_dissimilis",18.6291129725251,104.131464839501,-80
"Rajella eisenhardti",798,"Rajella_eisenhardti",22.1993055226874,743,"Rajella_eisenhardti",20.6355862022021,101.797623640815,-55
"Rajella fuliginea",1026,"Rajella_fuliginea",15.860972541884,983,"Rajella_fuliginea",14.7420779057586,97.9366638715718,-43
"Rajella fyllae",747,"Rajella_fyllae",23.9629392381874,698,"Rajella_fyllae",21.6923699523306,97.7464621889486,-49
"Rajella kukujevi",1027,"Rajella_kukujevi",15.860971541884,993,"Rajella_kukujevi",14.5852665196191,98.2895461724929,-34
"Rajella leopardus",1028,"Rajella_leopardus",15.7444669113284,1021,"Rajella_leopardus",13.8904320148679,102.509483694425,-7
"Rajella lintea",711,"Rajella_lintea",24.902298944284,666,"Rajella_lintea",22.7657756245392,101.391961230659,-45
"Rajella nigerrima",712,"Rajella_nigerrima",24.902298944284,675,"Rajella_nigerrima",22.5254432698242,102.465602717898,-37
"Rajella purpuriventralis",1029,"Rajella_purpuriventralis",15.7444669113284,1032,"Rajella_purpuriventralis",13.7251380567626,102.87881489259,3
"Rajella ravidula",654,"Rajella_ravidula",26.789145500284,625,"Rajella_ravidula",23.9131402278051,98.8896194837249,-29
"Rajella sadowskii",1141,"Rajella_sadowskii",11.0157531389506,1140,"Rajella_sadowskii",9.98886713317406,98.4269012151223,-1
"Rhina ancylostoma",15,"Rhina_ancylostoma",106.454345188761,16,"Rhina_ancylostoma",72.5244037826791,95.3900305665705,1
"Rhincodon typus",209,"Rhincodon_typus",47.2858722946908,257,"Rhincodon_typus",36.1389780707327,97.2634751489419,48
"Rhinobatos albomaculatus",216,"Rhinobatos_albomaculatus",47.0339112279886,188,"Rhinobatos_albomaculatus",39.2595608233083,103.892546211767,-28
"Rhinobatos annandalei",660,"Rhinobatos_annandalei",26.6952710872107,730,"Rhinobatos_annandalei",20.8797006693357,103.642808423114,70
"Rhinobatos formosensis",696,"Rhinobatos_formosensis",25.5980807220774,744,"Rhinobatos_formosensis",20.6351765292611,104.739723068569,48
"Rhinobatos glaucostigma",230,"Rhinobatos_glaucostigma",45.2721415009887,191,"Rhinobatos_glaucostigma",39.1501566129728,105.636849492079,-39
"Rhinobatos holcorhynchus",126,"Rhinobatos_holcorhynchus",55.1001698070774,184,"Rhinobatos_holcorhynchus",39.3203006842704,97.2257942268069,58
"Rhinobatos horkelii",329,"Rhinobatos_horkelii",39.4641585141553,316,"Rhinobatos_horkelii",33.1947364325932,101.219549570255,-13
"Rhinobatos hynnicephalus",630,"Rhinobatos_hynnicephalus",27.4539301010774,647,"Rhinobatos_hynnicephalus",23.2891301997394,104.864528534012,17
"Rhinobatos irvinei",221,"Rhinobatos_irvinei",46.641666060125,214,"Rhinobatos_irvinei",38.2200654551622,105.899566930568,-7
"Rhinobatos jimbaranensis",125,"Rhinobatos_jimbaranensis",55.1001698070774,194,"Rhinobatos_jimbaranensis",39.0679375682379,97.6605158158201,69
"Rhinobatos lentiginosus",222,"Rhinobatos_lentiginosus",46.641666060125,248,"Rhinobatos_lentiginosus",36.5450609727969,103.484703444104,26
"Rhinobatos leucorhynchus",253,"Rhinobatos_leucorhynchus",44.103315850322,231,"Rhinobatos_leucorhynchus",37.4629597170594,102.457588609879,-22
"Rhinobatos lionotus",186,"Rhinobatos_lionotus",48.5220197345774,177,"Rhinobatos_lionotus",39.8354104281953,98.8623703866593,-9
"Rhinobatos nudidorsalis",593,"Rhinobatos_nudidorsalis",28.9586627039107,608,"Rhinobatos_nudidorsalis",24.3796312723251,104.479962768102,15
"Rhinobatos penggali",38,"Rhinobatos_penggali",84.0319811630774,27,"Rhinobatos_penggali",66.3207324497445,96.9688628848413,-11
"Rhinobatos percellens",342,"Rhinobatos_percellens",38.7525348091553,355,"Rhinobatos_percellens",31.5406492839868,108.35687019373,13
"Rhinobatos planiceps",251,"Rhinobatos_planiceps",44.1182673551553,202,"Rhinobatos_planiceps",38.6800695694759,105.667280249548,-49
"Rhinobatos prahli",518,"Rhinobatos_prahli",30.9883044195774,577,"Rhinobatos_prahli",25.331834813363,98.9828237697883,59
"Rhinobatos productus",252,"Rhinobatos_productus",44.103315850322,230,"Rhinobatos_productus",37.4890783453322,102.047782593209,-22
"Rhinobatos punctifer",409,"Rhinobatos_punctifer",34.9567720830774,387,"Rhinobatos_punctifer",30.1950545037711,102.942152127399,-22
"Rhinobatos rhinobatos",517,"Rhinobatos_rhinobatos",30.9883054195774,541,"Rhinobatos_rhinobatos",26.1095736131838,97.8208453248071,24
"Rhinobatos sainsburyi",341,"Rhinobatos_sainsburyi",38.7525348091553,342,"Rhinobatos_sainsburyi",31.9317135220111,107.212379054603,1
"Rhinobatos schlegelii",695,"Rhinobatos_schlegelii",25.5980807220774,738,"Rhinobatos_schlegelii",20.6826136342014,104.294930407195,43
"Rhinochimaera africana",179,"Rhinochimaera_africana",48.995294337646,229,"Rhinochimaera_africana",37.4934985335867,98.4939682159859,50
"Rhinochimaera atlantica",180,"Rhinochimaera_atlantica",48.995294337646,226,"Rhinochimaera_atlantica",37.5631196147913,100.706805460217,46
"Rhinochimaera pacifica",111,"Rhinochimaera_pacifica",57.744255677646,101,"Rhinochimaera_pacifica",47.1513691214563,100.383620055525,-10
"Rhinoptera adspersa",984,"Rhinoptera_adspersa",16.8882187648441,985,"Rhinoptera_adspersa",14.6958110479185,104.438588071816,1
"Rhinoptera bonasus",289,"Rhinoptera_bonasus",41.2699014251346,236,"Rhinoptera_bonasus",37.299079885141,98.8903800851068,-53
"Rhinoptera brasiliensis",791,"Rhinoptera_brasiliensis",22.4546647630108,770,"Rhinoptera_brasiliensis",20.0588939244023,105.888115338177,-21
"Rhinoptera hainanensis",548,"Rhinoptera_hainanensis",30.075440765968,471,"Rhinoptera_hainanensis",27.8099704490713,101.964192992455,-77
"Rhinoptera javanica",983,"Rhinoptera_javanica",16.8882197648441,995,"Rhinoptera_javanica",14.5360514832898,103.332842608427,12
"Rhinoptera jayakari",318,"Rhinoptera_jayakari",40.1447566161346,270,"Rhinoptera_jayakari",35.3699906610028,99.5155519749113,-48
"Rhinoptera marginata",914,"Rhinoptera_marginata",18.8142855941108,922,"Rhinoptera_marginata",16.3943180071138,101.333706514945,8
"Rhinoptera neglecta",942,"Rhinoptera_neglecta",18.0543833968441,949,"Rhinoptera_neglecta",15.8150298134584,101.852577378226,7
"Rhinoptera peli",792,"Rhinoptera_peli",22.4546647630108,794,"Rhinoptera_peli",19.570689150661,102.389581774754,2
"Rhinoptera sewelli",913,"Rhinoptera_sewelli",18.8142855941108,933,"Rhinoptera_sewelli",16.1902204360402,100.674822602445,20
"Rhinoptera steindachneri",319,"Rhinoptera_steindachneri",40.1447566161346,290,"Rhinoptera_steindachneri",34.4415681394168,98.1464114763462,-29
"Rhinoraja albomaculata",1149,"Rhinoraja_albomaculata",10.6409953106106,1145,"Rhinoraja_albomaculata",9.77845064909805,100.043684332476,-4
"Rhinoraja kujiensis",1134,"Rhinoraja_kujiensis",11.5367534725649,1130,"Rhinoraja_kujiensis",10.4689568840552,101.935826441622,-4
"Rhinoraja longicauda",1129,"Rhinoraja_longicauda",11.59126594863,1131,"Rhinoraja_longicauda",10.3588041053148,98.4081231070037,2
"Rhinoraja macloviana",1150,"Rhinoraja_macloviana",10.6409953106106,1144,"Rhinoraja_macloviana",9.81127615118831,101.800805680095,-6
"Rhinoraja magellanica",1167,"Rhinoraja_magellanica",9.52286404824944,1167,"Rhinoraja_magellanica",8.67711491377299,101.932663342673,0
"Rhinoraja multispinis",1128,"Rhinoraja_multispinis",11.59126694863,1123,"Rhinoraja_multispinis",10.6259647915257,99.0321277633949,-5
"Rhinoraja murrayi",1152,"Rhinoraja_murrayi",10.3924197897494,1147,"Rhinoraja_murrayi",9.69010614916986,103.954742345078,-5
"Rhinoraja odai",1184,"Rhinoraja_odai",8.70443059219944,1183,"Rhinoraja_odai",7.79457616981379,100.032288955755,-1
"Rhinoraja taranetzi",1181,"Rhinoraja_taranetzi",8.74866976717801,1176,"Rhinoraja_taranetzi",8.03803544292173,102.202284225047,-5
"Rhizoprionodon acutus",497,"Rhizoprionodon_acutus",31.7016922046556,452,"Rhizoprionodon_acutus",28.3378712332301,100.393797266332,-45
"Rhizoprionodon lalandii",596,"Rhizoprionodon_lalandii",28.7455775081556,528,"Rhizoprionodon_lalandii",26.4717332570104,99.396988160039,-68
"Rhizoprionodon longurio",595,"Rhizoprionodon_longurio",28.7455775081556,547,"Rhizoprionodon_longurio",25.990922936821,100.322923732443,-48
"Rhizoprionodon oligolinx",464,"Rhizoprionodon_oligolinx",33.0532421661556,411,"Rhizoprionodon_oligolinx",29.4788951971828,101.810021004644,-53
"Rhizoprionodon porosus",736,"Rhizoprionodon_porosus",24.2012212141556,703,"Rhizoprionodon_porosus",21.619966011796,100.218992141222,-33
"Rhizoprionodon taylori",498,"Rhizoprionodon_taylori",31.7016922046556,402,"Rhizoprionodon_taylori",29.7120740323032,102.781076754464,-96
"Rhizoprionodon terraenovae",735,"Rhizoprionodon_terraenovae",24.2012212141556,717,"Rhizoprionodon_terraenovae",21.2074647635174,100.506921879172,-18
"Rhynchobatus australiae",459,"Rhynchobatus_australiae",33.1988106082613,556,"Rhynchobatus_australiae",25.7844332947963,105.292287049787,97
"Rhynchobatus djiddensis",458,"Rhynchobatus_djiddensis",33.1988106082613,578,"Rhynchobatus_djiddensis",25.2715571903655,104.011396095182,120
"Rhynchobatus laevis",535,"Rhynchobatus_laevis",30.5125648162613,644,"Rhynchobatus_laevis",23.3237022705957,109.062404800762,109
"Rhynchobatus luebberti",380,"Rhynchobatus_luebberti",36.9621576487613,444,"Rhynchobatus_luebberti",28.6099896951022,103.608370588256,64
"Rhynchobatus palpebratus",428,"Rhynchobatus_palpebratus",34.4274788237613,530,"Rhynchobatus_palpebratus",26.3811260124395,104.675950372064,102
"Rhynchobatus springeri",536,"Rhynchobatus_springeri",30.5125648162613,662,"Rhynchobatus_springeri",22.9427617859745,108.681349427077,126
"Rioraja agassizii",369,"Rioraja_agassizii",37.5367941348146,333,"Rioraja_agassizii",32.371150076753,97.2585988269826,-36
"Rostroraja alba",203,"Rostroraja_alba",47.4490094775145,136,"Rostroraja_alba",42.8285339883342,101.036449140643,-67
"Schroederichthys bivius",74,"Schroederichthys_bivius",69.1504819363045,121,"Schroederichthys_bivius",44.5876369197778,95.597396539207,47
"Schroederichthys chilensis",155,"Schroederichthys_chilensis",50.8726572528545,352,"Schroederichthys_chilensis",31.6523468584952,95.4340445150491,197
"Schroederichthys maculatus",151,"Schroederichthys_maculatus",51.3104668343045,280,"Schroederichthys_maculatus",35.0253206619516,100.405795575818,129
"Schroederichthys saurisqualus",154,"Schroederichthys_saurisqualus",50.8726572528545,363,"Schroederichthys_saurisqualus",31.2334013773993,94.5140877101318,209
"Schroederichthys tenuis",75,"Schroederichthys_tenuis",69.1504819363045,100,"Schroederichthys_tenuis",47.4563933124444,98.3528666847298,25
"Scoliodon laticaudus",392,"Scoliodon_laticaudus",36.3840230406318,359,"Scoliodon_laticaudus",31.4308887968653,100.786979898991,-33
"Scoliodon macrorhynchos",391,"Scoliodon_macrorhynchos",36.3840230406318,390,"Scoliodon_macrorhynchos",30.0631976807309,100.479481905545,-1
"Scyliorhinus besnardi",500,"Scyliorhinus_besnardi",31.5403761645787,448,"Scyliorhinus_besnardi",28.5431939859122,98.9028049781142,-52
"Scyliorhinus boa",781,"Scyliorhinus_boa",22.955298453912,756,"Scyliorhinus_boa",20.4235478794543,99.9841153017115,-25
"Scyliorhinus canicula",533,"Scyliorhinus_canicula",30.5283938439636,513,"Scyliorhinus_canicula",26.9669009857522,99.0170651960766,-20
"Scyliorhinus capensis",258,"Scyliorhinus_capensis",43.8131254319636,201,"Scyliorhinus_capensis",38.6967596901833,97.4602757404359,-57
"Scyliorhinus cervigoni",709,"Scyliorhinus_cervigoni",24.9349777219636,684,"Scyliorhinus_cervigoni",22.0203953034802,101.469724949511,-25
"Scyliorhinus comoroensis",612,"Scyliorhinus_comoroensis",28.247670054912,583,"Scyliorhinus_comoroensis",25.068986123812,101.361117626927,-29
"Scyliorhinus garmani",692,"Scyliorhinus_garmani",25.741436500412,660,"Scyliorhinus_garmani",22.9528806294038,103.623954836354,-32
"Scyliorhinus haeckelii",742,"Scyliorhinus_haeckelii",24.1016976874636,726,"Scyliorhinus_haeckelii",20.9910127176437,100.063589954899,-16
"Scyliorhinus hesperius",265,"Scyliorhinus_hesperius",43.0520270995787,254,"Scyliorhinus_hesperius",36.2058557116922,94.0959178760108,-11
"Scyliorhinus meadi",780,"Scyliorhinus_meadi",22.955298453912,721,"Scyliorhinus_meadi",21.1788994615033,100.23156688902,-59
"Scyliorhinus retifer",710,"Scyliorhinus_retifer",24.9349777219636,695,"Scyliorhinus_retifer",21.732942787653,102.784470453437,-15
"Scyliorhinus stellaris",534,"Scyliorhinus_stellaris",30.5283938439636,484,"Scyliorhinus_stellaris",27.534262905271,104.752940303464,-50
